site_id,year,month,region,co2_ppm,enso,temp_c,rainfall_mm,human_disturbance,ndvi,landcover,species_presence
81,2223,6,Tropical,433.95,-0.952,14.15,101.61,0.142,0.495,Forest,1
82,2823,7,Mediterranean,577.81,-0.854,21.64,93.17,0.281,-0.038,Forest,1
113,2526,2,Boreal,505.54,1.041,19.47,108.64,0.0,0.245,Forest,1
191,2099,4,Mediterranean,401.53,-0.909,15.89,113.66,0.125,0.495,Urban,0
93,2441,2,Boreal,487.09,1.003,17.73,97.52,0.042,0.265,Forest,1
142,2128,7,Savanna,410.75,-0.99,15.17,83.93,0.103,0.291,Forest,1
56,2588,1,Savanna,519.73,-0.756,18.12,84.38,0.221,0.138,Grassland,1
139,2211,8,Mediterranean,432.41,0.457,16.96,85.95,0.413,0.084,Forest,1
153,2079,6,Tropical,399.94,-0.762,15.14,104.51,0.039,0.595,Forest,1
41,2603,6,Tropical,524.95,-0.666,19.0,82.08,0.258,,Forest,1
131,2560,12,Mediterranean,514.59,0.936,20.18,114.61,0.235,0.02,Grassland,0
46,2403,11,Temperate,476.06,-1.166,16.66,81.89,0.235,0.132,Forest,1
1,2566,10,Mediterranean,516.14,1.031,18.65,61.12,0.337,-0.1,Forest,1
10,2667,7,Savanna,541.27,-0.109,20.56,97.7,0.35,0.019,Forest,1
130,2360,11,Boreal,467.58,0.96,18.84,98.46,0.247,0.074,Forest,0
124,2743,9,Tropical,558.29,-1.173,19.68,85.14,0.142,0.313,Forest,1
134,2444,7,Boreal,485.51,-0.837,17.33,93.36,0.201,0.12,Grassland,1
130,2610,11,Boreal,525.8,1.059,20.83,100.26,0.221,-0.078,Forest,1
148,2779,1,Temperate,567.79,-0.809,21.2,120.41,0.656,-0.1,Grassland,0
129,2394,2,Mediterranean,473.17,-1.098,18.01,111.37,0.712,0.075,Forest,1
141,2545,2,Mediterranean,508.98,0.024,20.42,131.0,0.138,0.265,Grassland,0
105,2442,2,Mediterranean,488.23,0.703,18.93,106.5,0.344,0.171,Grassland,0
161,2430,2,Tropical,482.9,0.195,16.91,117.34,0.086,0.451,Forest,1
60,2655,1,Temperate,534.68,-0.142,22.87,122.92,0.541,0.005,Urban,0
156,2179,9,Savanna,423.71,-0.262,15.95,76.69,0.319,0.072,Grassland,0
62,2088,7,Mediterranean,401.37,-0.32,15.19,63.84,0.154,0.25,Urban,0
167,2097,4,Boreal,404.13,0.327,16.62,116.02,0.027,0.451,Forest,0
36,2303,1,Boreal,453.95,-0.505,16.63,118.73,0.417,0.172,Forest,1
51,2637,8,Savanna,532.49,-0.281,19.56,66.7,0.196,0.016,Forest,0
188,2465,9,Tropical,491.4,0.83,18.91,90.35,0.235,0.312,Forest,1
192,2599,5,Savanna,524.14,-0.83,19.96,125.09,0.427,0.223,Forest,0
91,2374,4,Tropical,470.41,-0.761,17.56,122.37,0.079,0.509,Forest,0
66,2605,7,Temperate,526.57,0.571,20.53,124.29,0.258,0.148,Forest,1
180,2415,1,Tropical,479.32,-0.149,17.84,96.4,0.118,0.461,Forest,1
135,2694,8,Boreal,547.02,-0.168,20.38,-71.73,0.167,-0.051,Forest,1
152,2829,5,Tropical,577.43,-0.767,21.15,99.19,0.305,0.282,Forest,0
146,2412,3,Savanna,478.52,0.507,17.73,135.06,0.338,0.367,Forest,0
182,2231,11,Tropical,435.03,0.983,16.76,106.12,0.289,0.386,Grassland,0
117,2059,10,Boreal,394.14,-0.15,14.87,81.19,0.183,0.193,Forest,0
102,2208,7,Savanna,430.42,-0.908,15.7,67.92,0.656,0.131,Forest,1
160,2363,5,Boreal,467.86,-0.867,17.22,109.6,0.197,0.21,Forest,1
171,2347,8,Tropical,463.33,-0.173,18.43,72.68,0.523,0.231,Forest,1
82,2673,7,Mediterranean,543.65,-0.96,20.33,71.19,0.321,0.019,Grassland,0
160,2813,5,Boreal,573.3,-0.822,23.03,-103.97,0.134,0.065,Grassland,0
195,2032,12,Boreal,386.76,-0.455,14.79,83.22,0.506,0.198,Forest,0
186,2598,11,Mediterranean,525.22,-1.065,19.0,99.9,0.44,-0.091,Grassland,0
22,2818,7,Savanna,577.41,-1.088,20.21,51.26,0.115,0.033,Forest,0
92,2374,5,Boreal,469.8,-0.606,17.65,97.48,0.122,0.261,Grassland,0
165,2113,10,Temperate,407.55,-1.102,13.05,86.57,0.49,0.207,Forest,0
126,2793,11,Mediterranean,570.49,-0.954,22.21,90.34,0.169,-0.1,Urban,0
187,2732,4,Tropical,557.17,0.468,21.99,144.5,0.089,0.402,Forest,1
117,2493,2,Boreal,497.43,-0.67,17.55,104.63,0.132,0.177,Forest,1
168,2414,1,Tropical,480.02,-1.149,17.68,100.69,0.226,0.374,Forest,1
114,2242,11,Tropical,439.19,-0.899,17.24,109.5,0.128,0.493,Forest,1
44,2470,5,Temperate,492.41,0.283,18.22,108.18,0.205,0.347,Grassland,0
166,2313,11,Savanna,454.96,-0.955,18.61,113.58,0.29,0.075,Grassland,0
40,2286,9,Savanna,449.72,0.913,18.45,83.93,0.322,0.037,Grassland,0
157,2613,2,Mediterranean,527.31,-0.65,20.23,128.36,0.208,0.178,Forest,1
6,2567,3,Boreal,515.01,0.596,20.07,124.23,0.198,0.197,Forest,0
143,2178,8,Savanna,420.65,-0.819,15.87,99.05,0.0,0.231,Grassland,0
104,2425,5,Tropical,483.68,0.399,17.99,97.95,0.395,0.329,Grassland,0
73,2422,10,Temperate,483.52,-0.461,17.99,81.74,0.314,0.123,Forest,1
171,2130,12,Tropical,411.12,0.568,14.7,96.24,0.585,0.418,Forest,0
79,2339,12,Savanna,461.92,0.12,17.11,123.02,0.128,0.18,Urban,0
122,2093,7,Mediterranean,402.01,-0.845,13.98,116.66,0.057,0.353,Grassland,0
186,2232,3,Mediterranean,433.53,0.373,16.76,117.64,0.39,0.327,Forest,1
167,2247,4,Boreal,439.1,0.648,14.86,113.51,0.001,0.348,Forest,1
104,2208,9,Tropical,429.04,-1.059,14.7,59.1,0.391,0.371,Forest,1
188,2499,1,Tropical,500.2,-0.707,18.46,102.78,0.171,0.384,Grassland,0
67,2738,12,Temperate,559.02,-0.664,21.11,84.7,0.274,-0.017,Urban,0
164,2597,1,Boreal,525.52,0.753,20.18,115.78,0.326,0.007,Forest,0
128,2060,9,Mediterranean,393.91,0.518,14.66,85.71,0.205,0.188,Forest,0
187,2632,4,Tropical,532.72,0.496,21.37,108.33,0.124,0.41,Forest,1
143,2628,8,Savanna,531.76,-1.272,19.73,62.0,0.001,0.125,Forest,1
12,2034,5,Mediterranean,387.81,-0.607,14.45,92.31,0.084,0.483,Forest,1
145,2478,10,Savanna,494.89,-0.956,17.64,61.1,0.373,-0.1,Urban,0
68,2639,1,Savanna,533.23,-0.902,21.31,91.07,0.134,0.107,Forest,1
25,2068,10,Boreal,397.38,-0.753,15.2,86.97,0.463,0.124,Urban,0
67,2272,4,Temperate,446.75,0.725,17.26,99.31,0.257,0.424,Forest,1
174,2331,3,Savanna,458.23,1.037,18.62,-111.2,0.348,0.341,Urban,0
8,2734,1,Boreal,555.75,-1.323,20.77,98.36,0.231,-0.011,Forest,1
106,2692,3,Boreal,546.51,0.422,21.67,108.69,0.473,-0.024,Forest,0
17,2034,10,Mediterranean,388.61,0.068,13.6,101.2,0.256,0.149,Forest,1
148,2562,5,Temperate,515.23,0.111,19.97,115.29,0.777,0.072,Grassland,0
167,2747,4,Boreal,557.62,0.398,20.94,127.8,0.053,0.242,Forest,1
82,2173,7,Mediterranean,422.53,-0.927,14.59,102.28,0.381,0.204,Forest,1
145,2745,6,Savanna,557.56,0.48,22.22,92.85,0.322,0.141,Forest,0
173,2281,2,Savanna,449.09,0.783,17.27,141.43,0.0,0.452,Forest,1
126,2477,3,Mediterranean,494.24,0.477,19.96,132.23,0.185,0.28,Grassland,0
107,2342,4,Savanna,462.53,0.393,17.83,105.79,0.432,0.369,Forest,1
180,2365,1,Tropical,467.07,0.306,17.79,74.57,0.096,0.502,Forest,1
123,2643,8,Boreal,534.29,-0.763,20.71,71.3,0.556,-0.1,Grassland,0
66,2088,11,Temperate,399.92,-0.673,13.69,75.7,0.413,0.243,Grassland,0
113,2326,2,Boreal,458.4,0.791,18.73,103.46,0.057,0.239,Forest,0
136,2461,5,Savanna,490.28,1.161,18.62,110.5,0.335,0.343,Urban,0
2,2666,11,Boreal,539.46,0.683,21.32,99.3,0.185,-0.006,Forest,0
187,2448,12,Tropical,488.14,-1.109,18.12,116.33,0.207,0.38,Urban,0
132,2477,9,Savanna,494.75,-0.256,18.26,92.14,0.214,-0.001,Grassland,0
138,2228,3,Temperate,434.54,-0.981,16.65,130.38,0.305,0.476,Urban,0
52,2421,1,Savanna,481.71,0.768,18.89,111.78,0.338,0.21,Forest,1
0,2333,5,Savanna,461.46,-1.04,17.14,99.03,0.3,0.356,Forest,1
27,2202,4,Temperate,430.25,0.484,16.8,128.5,0.176,0.483,Grassland,0
33,2569,6,Tropical,516.19,-0.36,19.37,101.93,0.083,0.431,Urban,0
87,2140,8,Tropical,413.15,0.813,15.85,92.01,0.273,0.428,Forest,1
51,2070,12,Savanna,397.63,1.042,13.66,77.97,0.156,0.185,Urban,0
103,2525,4,Temperate,506.06,-0.09,18.82,107.84,0.408,0.203,Urban,1
87,2757,4,Tropical,560.64,0.58,22.01,82.16,0.266,0.242,Forest,1
78,2489,11,Savanna,496.63,-0.071,20.22,100.82,0.0,0.108,Grassland,0
127,2710,8,Savanna,550.64,0.6,19.88,71.43,0.152,0.054,Forest,1
39,2236,8,Temperate,436.14,0.777,16.31,78.33,0.112,0.278,Urban,0
11,2384,4,Boreal,9999.0,-0.529,18.42,108.61,0.139,0.238,Forest,1
140,2795,1,Tropical,569.82,0.181,22.04,119.44,0.383,0.182,Forest,0
7,2767,4,Boreal,564.05,0.266,21.74,113.97,0.122,0.164,Forest,1
89,2207,6,Boreal,430.19,-0.08,17.02,111.9,0.498,0.194,Forest,1
105,2575,6,Mediterranean,516.81,0.514,22.15,105.18,0.344,0.127,Grassland,0
190,2615,11,Temperate,527.69,0.7,20.91,89.8,0.443,-0.1,Grassland,0
49,2237,6,Savanna,434.93,-0.341,16.95,81.0,0.097,0.334,Forest,1
65,2555,6,Savanna,512.33,0.563,19.32,110.47,0.666,0.094,Forest,0
81,2490,2,Tropical,497.71,0.272,19.43,107.94,0.068,0.504,Forest,1
52,2371,1,Savanna,470.3,1.066,17.8,74.17,0.281,0.155,Grassland,0
21,2618,6,Mediterranean,528.36,-0.548,21.1,118.06,0.27,0.145,Grassland,0
84,2540,5,Tropical,509.17,0.542,19.09,109.5,0.288,0.312,Forest,1
79,2206,8,Savanna,428.66,0.77,16.07,92.46,0.157,0.192,Grassland,0
17,2551,6,Mediterranean,512.24,0.989,19.04,107.98,0.335,0.119,Grassland,0
141,2178,6,Mediterranean,422.64,-0.865,16.02,99.23,0.16,0.385,Forest,0
188,2432,5,Tropical,484.21,0.313,16.73,99.08,0.187,0.469,Forest,1
104,2808,9,Tropical,574.25,-1.088,20.91,70.15,0.428,0.048,Urban,0
144,2228,9,Savanna,435.58,-1.023,16.74,76.05,0.316,0.006,Forest,0
53,2604,6,Mediterranean,526.63,-0.433,19.29,98.11,0.187,0.203,Urban,0
106,2292,3,Boreal,450.56,0.739,17.87,93.43,0.487,0.134,Forest,1
79,2139,12,Savanna,412.24,-0.047,15.3,86.48,0.137,0.182,Grassland,0
49,2354,2,Savanna,463.47,-0.688,16.33,119.2,0.168,0.362,Grassland,0
147,2262,4,Boreal,443.27,0.142,15.31,137.03,0.24,0.341,Forest,1
130,2677,7,Boreal,542.44,0.546,20.3,99.49,0.184,0.09,Grassland,1
4,2583,9,Mediterranean,520.3,-1.064,18.92,74.61,0.248,-0.016,Urban,0
180,2048,5,Tropical,389.91,-1.139,13.83,121.49,0.078,0.656,Forest,0
70,2339,3,Tropical,462.37,-0.746,17.47,137.3,0.368,0.424,Urban,0
143,2278,8,Savanna,446.11,-0.978,16.88,56.4,0.05,0.159,Grassland,0
4,2617,1,Mediterranean,528.12,0.301,20.4,107.59,0.131,0.135,Forest,1
72,2306,1,Mediterranean,454.24,0.676,18.14,110.9,0.28,0.259,Forest,1
159,2046,8,Boreal,391.42,0.775,15.87,82.3,0.506,0.182,Forest,0
37,2436,6,Mediterranean,486.0,0.542,17.71,98.64,0.088,0.314,Urban,0
5,2650,6,Temperate,537.54,0.519,20.89,108.08,0.259,0.204,Forest,1
112,2042,9,Mediterranean,391.64,-0.344,15.33,79.01,0.163,0.185,Forest,1
81,2090,2,Tropical,402.01,-0.464,15.22,111.93,0.111,0.583,Urban,0
64,2138,9,Temperate,410.78,-0.844,14.87,71.91,0.394,0.239,Grassland,1
4,2767,1,Mediterranean,562.4,0.752,20.9,110.02,0.195,0.082,Grassland,0
131,2160,12,Mediterranean,417.82,1.445,16.42,111.63,0.237,0.167,Grassland,0
66,2805,7,Temperate,572.75,0.716,23.4,119.31,0.316,0.085,Grassland,0
150,2095,11,Tropical,401.64,0.594,14.16,86.76,0.358,0.441,Forest,1
38,2236,7,Tropical,437.18,0.989,16.76,82.58,0.205,0.437,Forest,1
149,2495,10,Savanna,498.18,0.596,19.28,53.47,0.316,-0.099,Grassland,0
108,2692,5,Boreal,545.74,0.112,22.3,106.44,0.246,0.074,Forest,1
132,2744,5,Savanna,560.05,-1.098,20.36,104.72,0.178,0.27,Grassland,0
188,2815,9,Tropical,576.1,0.506,23.53,102.17,0.155,0.243,Forest,1
177,2431,6,Tropical,483.36,1.123,19.88,81.31,0.578,0.318,Urban,0
30,2069,3,Boreal,394.75,-0.493,14.32,131.67,0.098,0.377,Forest,1
111,2692,8,Boreal,546.53,-0.138,20.68,85.54,0.203,-0.003,Forest,1
152,2396,1,Tropical,475.19,1.045,18.68,96.73,0.326,0.319,Urban,0
50,2820,11,Savanna,576.11,0.654,22.03,80.53,0.143,-0.061,Forest,1
35,2052,12,Mediterranean,393.84,-0.634,15.52,92.49,0.563,0.145,Grassland,0
65,2372,2,Savanna,469.66,0.765,17.9,104.25,0.477,0.194,Forest,1
199,2566,8,Savanna,514.66,0.932,19.6,51.48,0.026,0.143,Forest,1
187,2665,8,Tropical,539.13,0.467,20.97,66.87,0.128,0.32,Forest,1
79,2589,12,Savanna,521.17,-0.031,19.81,125.0,0.121,0.103,Forest,1
166,2580,7,Savanna,522.41,0.656,20.48,86.84,0.236,0.124,Grassland,0
142,2345,3,Savanna,462.36,0.192,17.18,109.29,0.213,0.397,Urban,0
27,2585,8,Temperate,519.09,0.62,19.45,77.34,0.233,0.105,Forest,1
183,2765,4,Temperate,564.09,0.593,22.29,146.39,0.15,0.325,Forest,1
76,2073,1,Tropical,396.13,-1.015,15.15,100.3,0.346,0.49,Forest,1
69,2405,10,Savanna,476.98,0.783,17.93,68.29,0.303,-0.041,Grassland,0
115,2442,12,Mediterranean,487.28,-0.675,18.17,140.04,0.268,0.092,Grassland,0
22,2435,3,Savanna,484.63,0.029,17.19,137.08,0.074,0.458,Grassland,0
4,2000,5,Mediterranean,380.11,0.432,14.12,101.9,0.134,0.506,Urban,0
51,2254,4,Savanna,438.07,-0.929,16.92,145.25,0.225,0.477,Forest,1
91,2474,4,Tropical,492.58,-0.59,19.26,87.7,0.26,0.455,Forest,1
124,2260,5,Tropical,442.32,0.448,18.25,124.22,0.108,0.485,Forest,1
91,2207,8,Tropical,430.08,-0.161,16.09,94.0,0.184,0.512,Forest,1
54,2321,3,Boreal,456.54,1.264,17.96,105.33,0.109,0.294,Forest,1
177,2398,2,Tropical,474.66,-0.526,15.91,119.5,0.39,0.358,Forest,1
109,2625,10,Boreal,529.87,0.669,20.66,83.02,0.425,-0.1,Forest,1
57,2538,2,Temperate,507.98,-0.607,18.91,106.79,0.122,0.312,Urban,1
93,2524,6,Boreal,505.18,-0.402,19.41,102.08,0.088,0.22,Grassland,0
148,2095,9,Temperate,401.86,0.794,16.21,68.18,0.67,0.129,Forest,0
174,2047,11,Savanna,391.62,-0.547,14.15,72.73,0.328,0.073,Forest,0
169,2314,2,Savanna,453.57,-0.56,16.94,102.94,0.414,0.272,Grassland,1
146,2345,7,Savanna,462.61,0.637,17.35,102.16,0.377,0.185,Grassland,0
53,2071,2,Mediterranean,9999.0,1.195,12.88,126.31,0.152,0.482,Forest,1
119,2493,4,Temperate,500.48,-0.917,18.61,104.45,0.159,0.37,Grassland,0
158,2779,11,Tropical,567.72,-0.121,21.79,78.14,0.393,0.124,Forest,0
14,2551,3,Savanna,511.04,1.365,20.28,94.28,0.247,0.299,Grassland,0
2,2500,3,Boreal,499.04,0.263,18.11,111.93,0.218,0.217,Forest,1
163,2763,8,Tropical,563.95,-1.017,20.02,82.02,0.068,0.27,Forest,1
95,2374,8,Boreal,468.84,-0.42,18.41,111.68,0.182,0.137,Forest,1
173,2681,2,Savanna,542.79,0.993,22.18,106.19,0.003,0.24,Grassland,1
55,2554,8,Tropical,516.08,-0.566,18.74,89.05,0.568,0.194,Forest,1
168,2197,5,Tropical,427.67,0.361,16.37,99.61,0.184,0.505,Forest,1
180,2398,5,Tropical,475.18,-0.768,16.54,103.55,0.157,0.523,Urban,0
192,2666,1,Savanna,539.84,0.663,21.05,88.35,0.407,,Forest,0
150,2245,11,Tropical,438.86,0.782,16.27,78.68,0.265,0.417,Forest,1
25,2468,10,Boreal,493.37,-1.2,19.02,96.11,0.352,-0.056,Forest,0
171,2580,12,Tropical,519.88,0.816,21.29,91.35,0.716,0.133,Forest,0
116,2726,5,Temperate,552.31,0.691,22.4,88.77,0.436,0.118,Grassland,0
41,2153,6,Tropical,418.13,-0.579,15.01,71.45,0.25,0.419,Forest,1
186,2498,11,Mediterranean,501.19,-1.257,19.01,83.36,0.344,-0.054,Forest,1
137,2044,10,Temperate,389.11,-0.249,13.39,64.51,0.227,0.272,Forest,1
6,2233,11,Boreal,436.92,-1.147,14.82,126.2,0.157,0.228,Forest,0
1,2483,6,Mediterranean,494.56,-0.759,18.31,74.64,0.341,0.135,Grassland,1
196,2466,5,Boreal,491.51,1.236,18.97,113.52,0.329,0.189,Grassland,0
6,2600,7,Boreal,525.42,0.577,21.36,91.33,0.211,0.094,Forest,1
143,2611,12,Savanna,526.15,0.832,19.91,96.54,0.043,0.105,Grassland,0
160,2630,1,Boreal,530.71,0.194,20.65,128.69,0.264,0.089,Forest,1
96,2674,9,Mediterranean,542.11,-0.285,19.45,72.21,0.219,-0.001,Grassland,0
184,2065,5,Temperate,396.0,0.655,15.5,87.03,0.268,0.429,Urban,1
9,2117,6,Mediterranean,408.25,-0.19,15.04,94.01,0.114,0.41,Urban,0
154,2012,11,Boreal,383.53,-0.462,13.38,107.87,0.202,0.262,Forest,0
6,2650,7,Boreal,538.47,0.637,21.4,74.31,0.25,0.058,Forest,0
9,2250,10,Mediterranean,439.11,0.713,15.85,81.44,0.197,0.102,Grassland,0
86,2140,7,Tropical,413.66,0.822,15.1,101.87,0.167,0.491,Forest,1
14,2334,7,Savanna,461.44,-0.525,18.15,61.93,0.35,0.176,Forest,1
55,2621,4,Tropical,528.48,1.223,20.74,141.14,0.455,0.277,Forest,1
63,2321,12,Temperate,454.84,0.673,17.37,112.24,0.605,0.082,Grassland,0
133,2227,10,Mediterranean,435.27,-0.211,15.28,66.48,0.493,-0.049,Grassland,0
95,2157,12,Boreal,416.16,-0.651,15.99,98.58,0.233,0.231,Grassland,0
42,2453,7,Savanna,487.74,-1.019,19.06,107.73,0.344,0.155,Grassland,0
169,2047,6,Savanna,390.76,0.287,15.45,89.53,0.29,0.442,Grassland,0
109,2559,2,Boreal,515.13,-0.961,18.64,123.11,0.385,0.068,Forest,1
54,2487,11,Boreal,497.84,-0.756,19.19,110.96,0.141,0.073,Forest,1
16,2151,5,Savanna,419.57,1.032,16.09,130.59,0.198,0.499,Forest,1
119,2693,4,Temperate,544.88,-0.582,20.81,126.38,0.056,0.367,Forest,1
194,2282,11,Savanna,447.33,-0.852,16.08,55.14,0.378,-0.02,Grassland,0
127,2277,4,Savanna,445.34,0.385,17.47,131.29,0.177,0.51,Forest,1
182,2831,11,Tropical,579.65,1.018,22.31,94.03,0.315,0.134,Urban,0
102,2508,7,Savanna,502.74,-0.63,18.6,75.78,0.54,-0.016,Forest,0
175,2247,12,Temperate,438.44,-0.211,16.23,99.92,0.171,0.282,Forest,1
180,2081,9,Tropical,400.69,0.905,15.43,84.78,0.051,0.476,Forest,1
190,2015,11,Temperate,383.17,0.511,14.9,110.13,0.492,0.262,Forest,1
131,2777,8,Mediterranean,565.81,-0.401,21.19,78.67,0.147,-0.1,Forest,0
88,2424,1,Savanna,482.94,-0.934,17.69,97.98,0.061,0.176,Grassland,1
99,2058,4,Tropical,392.08,-0.678,14.3,132.39,0.27,0.59,Forest,1
159,2813,4,Boreal,577.31,-0.779,22.42,139.13,0.408,0.02,Forest,0
6,2050,7,Boreal,393.82,0.598,15.42,80.77,0.116,0.289,Grassland,0
101,2025,2,Tropical,385.76,0.239,14.32,73.75,0.474,0.556,Urban,0
20,2285,1,Temperate,447.34,-0.044,16.41,119.97,0.211,0.329,Forest,1
4,2817,1,Mediterranean,577.64,0.783,22.61,107.81,0.194,0.089,Grassland,0
60,2088,5,Temperate,400.93,-0.652,14.03,90.85,0.636,0.446,Grassland,0
44,2287,1,Temperate,447.29,0.835,17.7,104.55,0.123,0.322,Urban,1
69,2089,2,Savanna,400.27,-0.802,14.94,132.4,0.286,0.46,Forest,1
5,2183,10,Temperate,425.45,-1.256,15.75,104.98,0.202,0.231,Grassland,0
35,2786,4,Mediterranean,569.14,1.072,21.77,109.94,0.615,-0.004,Forest,1
139,2611,8,Mediterranean,527.37,0.999,20.34,57.42,0.452,-0.1,Forest,1
8,2684,1,Boreal,542.84,-1.021,20.89,108.95,0.212,0.049,Grassland,0
79,2639,12,Savanna,533.7,0.111,20.48,120.96,0.038,0.158,Grassland,0
42,2386,11,Savanna,472.97,0.578,18.53,113.56,0.24,0.0,Grassland,0
83,2640,4,Mediterranean,535.05,0.298,19.86,119.96,0.465,0.159,Forest,0
7,2750,8,Boreal,559.54,0.827,21.99,64.97,0.106,0.052,Forest,0
196,2666,5,Boreal,540.88,0.78,22.47,83.03,0.258,0.076,Forest,0
0,2466,9,Savanna,492.08,0.925,18.47,85.0,0.316,-0.088,Grassland,0
151,2762,8,Tropical,562.49,0.069,23.07,63.91,0.485,0.025,Forest,0
22,2585,3,Savanna,518.4,0.394,20.51,122.57,0.075,0.368,Forest,0
93,2407,10,Boreal,477.34,0.121,19.5,86.07,0.04,0.157,Forest,1
25,2018,10,Boreal,384.15,-0.987,12.16,84.73,0.383,0.101,Forest,1
154,2279,7,Boreal,448.45,-0.719,16.94,91.05,0.248,0.152,Forest,1
95,2491,4,Boreal,498.85,1.013,20.18,117.28,0.134,0.248,Forest,1
154,2729,7,Boreal,553.74,-0.71,22.7,97.01,0.312,-0.022,Forest,1
36,2286,5,Boreal,448.03,0.819,17.74,106.54,0.402,0.215,Forest,1
93,2141,2,Boreal,412.69,1.086,15.59,120.25,0.087,0.327,Forest,1
93,2574,6,Boreal,518.18,-0.409,19.71,86.29,0.038,0.14,Forest,1
45,2087,2,Tropical,400.87,0.372,14.9,138.66,0.211,0.588,Forest,0
46,2287,3,Temperate,448.51,0.497,17.46,114.14,0.225,0.39,Urban,0
50,2670,11,Savanna,542.68,0.962,21.81,87.71,0.122,-0.034,Forest,1
146,2762,3,Savanna,562.77,0.141,22.18,115.9,0.228,0.215,Forest,1
181,2831,10,Boreal,580.55,0.85,21.72,84.73,0.051,-0.013,Forest,1
135,2394,8,Boreal,474.7,-0.492,17.11,77.01,0.233,0.131,Forest,1
96,2374,9,Mediterranean,469.18,-0.353,18.36,119.55,0.212,0.168,Forest,0
18,2101,7,Tropical,403.99,1.001,15.75,51.31,0.674,0.333,Forest,0
15,2501,4,Temperate,499.66,1.177,19.51,109.54,0.288,0.296,Forest,1
119,2809,12,Temperate,574.45,0.127,23.49,121.78,0.117,0.177,Grassland,0
187,2332,4,Tropical,460.13,0.38,16.73,101.33,0.159,0.515,Urban,0
111,2409,4,Boreal,478.24,-0.76,18.02,-130.18,0.161,0.328,Forest,1
92,2791,1,Boreal,568.62,0.718,23.22,104.27,0.109,0.08,Urban,0
93,2374,6,Boreal,470.03,-0.719,17.82,79.6,0.133,0.26,Forest,1
144,2578,9,Savanna,517.29,-0.844,20.13,74.63,0.172,-0.028,Grassland,0
99,2474,12,Tropical,492.79,-0.071,18.04,126.67,0.308,0.302,Forest,1
152,2696,1,Tropical,544.23,0.922,21.02,123.84,0.358,0.265,Forest,1
156,2079,9,Savanna,398.25,-0.702,14.93,66.32,0.387,0.047,Grassland,0
69,2239,2,Savanna,438.14,-0.933,15.6,132.01,0.259,0.373,Forest,1
33,2369,6,Tropical,467.91,-0.579,16.35,124.37,0.083,0.52,Forest,1
173,2414,6,Savanna,480.86,-0.572,16.03,118.38,0.029,0.369,Grassland,0
161,2246,10,Tropical,439.52,0.866,17.07,109.7,0.137,0.447,Forest,1
0,2183,5,Savanna,424.05,-0.702,15.17,103.53,0.334,0.425,Grassland,0
98,2008,3,Temperate,383.85,-0.665,13.79,132.25,0.121,0.54,Forest,1
49,2820,10,Savanna,576.13,0.986,23.48,107.95,0.097,-0.098,Forest,1
157,2213,2,Mediterranean,430.97,-0.893,15.13,118.35,0.263,0.393,Forest,0
45,2703,10,Tropical,549.09,-0.947,20.74,99.27,0.169,0.292,Forest,1
199,2349,12,Savanna,463.06,-0.319,17.01,82.75,0.066,0.19,Grassland,0
37,2803,2,Mediterranean,573.9,-0.866,21.29,101.11,0.053,0.168,Forest,1
139,2461,8,Mediterranean,491.58,1.261,20.04,77.12,0.548,-0.059,Forest,0
48,2137,5,Temperate,414.39,0.222,15.63,104.33,0.148,0.475,Urban,0
197,2516,6,Tropical,503.34,0.782,18.73,125.67,0.694,0.213,Forest,1
95,2524,8,Boreal,507.14,-0.596,19.18,67.59,0.209,0.003,Forest,0
99,2374,12,Tropical,471.45,0.051,18.69,116.91,0.313,0.328,Forest,0
154,2096,3,Boreal,401.13,0.86,15.37,126.38,0.231,0.328,Grassland,0
55,2187,12,Tropical,426.46,-0.523,14.02,112.69,0.447,0.421,Urban,1
170,2264,3,Tropical,442.76,-0.644,15.38,100.17,0.611,0.377,Urban,0
0,2616,9,Savanna,528.74,0.688,20.71,71.0,0.311,-0.1,Grassland,0
158,2596,7,Tropical,523.19,0.918,21.19,105.68,0.352,0.257,Urban,0
108,2259,1,Boreal,442.88,-0.849,17.34,116.33,0.36,0.195,Forest,1
148,2379,1,Temperate,471.25,-1.0,16.42,129.05,0.763,0.063,Urban,0
23,2451,12,Tropical,489.14,0.668,18.74,99.23,0.152,0.373,Grassland,0
49,2170,10,Savanna,421.67,0.89,16.9,68.92,0.135,0.052,Grassland,0
8,2767,5,Boreal,563.51,0.267,21.37,121.02,0.299,0.056,Forest,1
15,2734,8,Temperate,555.34,-0.644,22.19,67.74,0.349,-0.01,Urban,0
197,2816,6,Tropical,576.19,1.109,23.8,103.44,0.622,0.02,Grassland,0
62,2021,11,Mediterranean,384.48,0.578,14.91,87.89,0.184,0.201,Grassland,1
61,2338,6,Savanna,459.48,-0.81,16.33,109.51,0.434,0.3,Forest,1
134,2461,3,Boreal,489.37,0.911,17.47,117.14,0.26,0.171,Forest,0
16,2551,5,Savanna,512.32,0.75,21.16,116.71,0.189,0.339,Grassland,0
120,2676,9,Temperate,541.73,0.862,22.08,56.25,0.357,-0.023,Grassland,0
155,2679,8,Tropical,543.31,-0.665,18.56,49.06,0.077,0.288,Forest,0
2,2150,3,Boreal,417.7,0.361,15.8,114.07,0.222,0.328,Forest,1
136,2394,9,Savanna,473.33,-0.32,18.67,70.78,0.284,-0.012,Forest,0
