time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,CO2_Reduction_Percent,Deforestation_Percent,Renewable_Energy_Percent,Urban_Heat_Control_Percent,Water_Conservation_Percent,Irrigation_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario
8490,2607,7,Tropics,450.51,-0.112,0.0,4.48,2.574,169.96,83.74,0.0,0.0,0.0,0.0,0.0,0.0,2.574,450.51,169.96
2743,2128,8,Polar,349.3,-0.457,0.0,2.924,0.386,27.44,63.69,0.0,0.0,0.0,0.0,0.0,0.0,0.386,349.3,27.44
1376,2014,9,Polar,320.59,-0.62,0.0,2.772,-0.352,54.4,63.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.352,320.59,54.4
1724,2043,9,Inland,326.78,-0.798,0.0,2.721,2.442,92.75,59.1,0.0,0.0,0.0,0.0,0.0,0.0,2.442,326.78,92.75
2468,2105,9,Inland,338.3,1.208,0.0,4.808,1.243,115.89,58.56,0.0,0.0,0.0,0.0,0.0,0.0,1.243,338.3,115.89
3754,2212,11,Inland,363.7,-0.267,0.0,3.386,1.725,111.49,57.79,0.0,0.0,0.0,0.0,0.0,0.0,1.725,363.7,111.49
2325,2093,10,Polar,339.45,-1.186,0.0,2.865,-1.466,68.06,59.54,0.0,0.0,0.0,0.0,0.0,0.0,-1.466,339.45,68.06
460,1938,5,Tropics,301.98,-1.204,0.0,1.797,-0.667,145.46,80.82,0.0,0.0,0.0,0.0,0.0,0.0,-0.667,301.98,145.46
5163,2330,4,Inland,387.4,0.421,0.0,4.4,-1.055,78.37,57.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.055,387.4,78.37
4183,2248,8,Coastal,368.09,-1.123,0.0,3.078,1.142,145.2,84.17,0.0,0.0,0.0,0.0,0.0,0.0,1.142,368.09,145.2
5526,2360,7,Inland,395.81,0.764,0.0,4.615,1.152,69.98,59.31,0.0,0.0,0.0,0.0,0.0,0.0,1.152,395.81,69.98
4082,2240,3,Inland,368.16,0.216,0.0,4.214,1.098,82.62,57.2,0.0,0.0,0.0,0.0,0.0,0.0,1.098,368.16,82.62
1486,2023,11,Temperate,321.07,-0.889,0.0,2.526,0.69,126.14,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.69,321.07,126.14
3678,2206,7,Polar,360.24,0.823,0.0,4.356,0.783,38.87,60.19,0.0,0.0,0.0,0.0,0.0,0.0,0.783,360.24,38.87
282,1923,7,Tropics,302.05,-1.264,0.0,2.124,0.663,167.57,79.86,0.0,0.0,0.0,0.0,0.0,0.0,0.663,302.05,167.57
6579,2448,4,Coastal,411.75,-1.097,0.0,3.245,0.978,107.62,80.49,0.0,0.0,0.0,0.0,0.0,0.0,0.978,411.75,107.62
4558,2279,11,Temperate,377.57,-0.259,0.0,3.313,2.7,124.3,69.81,0.0,0.0,0.0,0.0,0.0,0.0,2.7,377.57,124.3
4308,2259,1,Polar,371.87,-0.902,0.3,3.018,-1.815,42.01,60.08,0.0,0.0,0.0,0.0,0.0,0.0,-1.815,371.87,42.01
6684,2457,1,Polar,417.23,0.632,0.0,4.762,0.105,45.55,60.84,0.0,0.0,0.0,0.0,0.0,0.0,0.105,417.23,45.55
4865,2305,6,Inland,382.14,1.001,0.0,4.369,0.881,71.87,56.52,0.0,0.0,0.0,0.0,0.0,0.0,0.881,382.14,71.87
3537,2194,10,Tropics,360.1,-0.647,0.0,2.921,1.12,234.43,83.67,0.0,0.0,0.0,0.0,0.0,0.0,1.12,360.1,234.43
3868,2222,5,Polar,363.83,-0.498,0.0,3.267,-2.085,34.68,63.51,0.0,0.0,0.0,0.0,0.0,0.0,-2.085,363.83,34.68
7003,2483,8,Tropics,421.04,-0.939,0.0,3.337,1.651,194.96,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651,421.04,194.96
2581,2115,2,Inland,340.58,0.036,0.0,3.242,-0.392,88.63,57.74,0.0,0.0,0.0,0.0,0.0,0.0,-0.392,340.58,88.63
1368,2014,1,Coastal,322.65,-0.72,0.0,2.89,-0.497,148.72,90.87,0.0,0.0,0.0,0.0,0.0,0.0,-0.497,322.65,148.72
9469,2689,2,Polar,467.97,-1.022,0.0,3.377,-0.618,38.34,63.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.618,467.97,38.34
8197,2583,2,Tropics,440.48,-0.821,0.0,3.92,5.479,194.94,88.48,0.0,0.0,0.0,0.0,0.0,0.0,5.479,440.48,194.94
597,1949,10,Inland,9999.0,-0.494,0.0,2.639,1.621,109.41,62.6,0.0,0.0,0.0,0.0,0.0,0.0,1.621,9999.0,109.41
4351,2262,8,Temperate,376.53,-0.192,0.0,3.815,1.414,143.48,74.6,0.0,0.0,0.0,0.0,0.0,0.0,1.414,376.53,143.48
6346,2428,11,Tropics,408.8,-0.949,0.0,3.078,1.86,238.86,83.62,0.0,0.0,0.0,0.0,0.0,0.0,1.86,408.8,238.86
8976,2648,1,Polar,455.91,-0.679,0.0,3.447,-0.134,44.47,66.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.134,455.91,44.47
6379,2431,8,Tropics,411.87,0.816,0.0,5.105,2.071,171.56,87.13,0.0,0.0,0.0,0.0,0.0,0.0,2.071,411.87,171.56
4758,2296,7,Inland,381.09,0.705,0.0,4.658,1.25,75.88,53.47,0.0,0.0,0.0,0.0,0.0,0.0,1.25,381.09,75.88
646,1953,11,Polar,306.28,-0.896,0.0,2.371,-0.091,54.67,61.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.091,306.28,54.67
6381,2431,10,Temperate,407.78,0.543,0.3,4.504,1.215,131.7,68.31,0.0,0.0,0.0,0.0,0.0,0.0,1.215,407.78,131.7
7527,2527,4,Inland,432.25,0.232,0.0,4.468,-1.274,79.11,61.94,0.0,0.0,0.0,0.0,0.0,0.0,-1.274,432.25,79.11
9697,2708,2,Inland,470.77,-0.712,0.0,4.243,1.8,82.04,62.93,0.0,0.0,0.0,0.0,0.0,0.0,1.8,470.77,82.04
6023,2401,12,Coastal,402.77,0.66,0.0,4.65,1.952,170.7,85.92,0.0,0.0,0.0,0.0,0.0,0.0,1.952,402.77,170.7
7954,2562,11,Coastal,438.46,-0.612,0.0,3.692,1.59,159.03,82.42,0.0,0.0,0.0,0.0,0.0,0.0,1.59,438.46,159.03
7165,2497,2,Tropics,424.51,0.709,0.0,4.691,2.145,161.21,86.08,0.0,0.0,0.0,0.0,0.0,0.0,2.145,424.51,161.21
3468,2189,1,Tropics,357.51,-0.866,0.0,2.349,1.148,198.35,87.21,0.0,0.0,0.0,0.0,0.0,0.0,1.148,357.51,198.35
7797,2549,10,Inland,436.16,-0.542,0.0,3.488,4.471,110.98,57.87,0.0,0.0,0.0,0.0,0.0,0.0,4.471,436.16,110.98
7697,2541,6,Tropics,432.44,1.0,0.0,5.372,1.74,118.03,78.16,0.0,0.0,0.0,0.0,0.0,0.0,1.74,432.44,118.03
2990,2149,3,Inland,346.39,-0.974,0.0,2.819,-0.606,70.44,59.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.606,346.39,70.44
9407,2683,12,Inland,465.16,-0.91,0.0,3.831,4.249,105.05,53.06,0.0,0.0,0.0,0.0,0.0,0.0,4.249,465.16,105.05
4875,2306,4,Inland,384.26,0.527,0.0,4.738,-0.329,64.61,57.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.329,384.26,64.61
2544,2112,1,Coastal,340.99,0.193,0.0,3.5,0.632,151.63,82.28,0.0,0.0,0.0,0.0,0.0,0.0,0.632,340.99,151.63
8595,2616,4,Temperate,450.67,0.918,0.0,5.143,1.437,92.05,61.22,0.0,0.0,0.0,0.0,0.0,0.0,1.437,450.67,92.05
5341,2345,2,Inland,389.11,0.601,0.0,4.54,0.371,85.72,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.371,389.11,85.72
1567,2030,8,Temperate,325.59,0.548,0.0,3.594,1.252,122.94,69.32,0.0,0.0,0.0,0.0,0.0,0.0,1.252,325.59,122.94
9994,2732,11,Polar,471.18,-0.395,0.0,4.395,2.001,58.65,61.12,0.0,0.0,0.0,0.0,0.0,0.0,2.001,471.18,58.65
4066,2238,11,Tropics,366.83,-1.053,0.0,2.523,1.151,241.78,90.54,0.0,0.0,0.0,0.0,0.0,0.0,1.151,366.83,241.78
3988,2232,5,Tropics,366.75,0.231,0.0,3.893,1.078,109.28,80.37,0.0,0.0,0.0,0.0,0.0,0.0,1.078,366.75,109.28
7031,2485,12,Inland,422.51,1.226,0.0,5.133,3.205,102.58,53.62,0.0,0.0,0.0,0.0,0.0,0.0,3.205,422.51,102.58
2160,2080,1,Coastal,333.52,-0.11,0.0,3.331,0.506,166.92,86.57,0.0,0.0,0.0,0.0,0.0,0.0,0.506,333.52,166.92
685,1957,2,Tropics,307.15,0.838,0.0,3.974,0.607,166.89,85.76,0.0,0.0,0.0,0.0,0.0,0.0,0.607,307.15,166.89
7602,2533,7,Tropics,431.73,-1.081,0.0,3.476,1.846,164.19,77.57,0.0,0.0,0.0,0.0,0.0,0.0,1.846,431.73,164.19
7784,2548,9,Temperate,435.04,-1.341,0.0,3.103,1.907,130.5,71.56,0.0,0.0,0.0,0.0,0.0,0.0,1.907,435.04,130.5
3243,2170,4,Temperate,355.43,0.213,0.0,3.749,0.125,97.81,67.27,0.0,0.0,0.0,0.0,0.0,0.0,0.125,355.43,97.81
5844,2387,1,Polar,400.68,0.56,0.0,4.085,0.771,62.19,58.98,0.0,0.0,0.0,0.0,0.0,0.0,0.771,400.68,62.19
9219,2668,4,Tropics,461.69,-1.066,0.0,3.619,1.827,145.24,76.81,0.0,0.0,0.0,0.0,0.0,0.0,1.827,461.69,145.24
2461,2105,2,Tropics,339.93,0.492,0.0,3.96,0.76,176.98,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.76,339.93,176.98
4083,2240,4,Inland,367.73,0.31,0.0,3.733,0.643,93.73,60.89,0.0,0.0,0.0,0.0,0.0,0.0,0.643,367.73,93.73
2837,2136,6,Inland,348.31,0.789,0.0,4.104,-1.546,82.79,59.34,0.0,0.0,0.0,0.0,0.0,0.0,-1.546,348.31,82.79
3697,2208,2,Coastal,360.46,-0.788,0.0,2.692,0.242,138.26,85.11,0.0,0.0,0.0,0.0,0.0,0.0,0.242,360.46,138.26
7128,2494,1,Polar,422.42,-1.271,0.0,3.531,0.057,34.91,59.23,0.0,0.0,0.0,0.0,0.0,0.0,0.057,422.42,34.91
6267,2422,4,Temperate,406.71,0.38,0.0,3.957,0.083,109.84,72.93,0.0,0.0,0.0,0.0,0.0,0.0,0.083,406.71,109.84
4941,2311,10,Temperate,384.9,0.321,0.0,4.037,2.541,131.93,65.8,0.0,0.0,0.0,0.0,0.0,0.0,2.541,384.9,131.93
5946,2395,7,Inland,400.6,0.407,0.0,4.377,0.914,75.35,57.55,0.0,0.0,0.0,0.0,0.0,0.0,0.914,400.6,75.35
4583,2281,12,Inland,376.06,0.064,0.0,3.434,1.222,99.22,60.51,0.0,0.0,0.0,0.0,0.0,0.0,1.222,376.06,99.22
5784,2382,1,Tropics,399.06,0.435,0.0,4.184,1.911,186.85,79.67,0.0,0.0,0.0,0.0,0.0,0.0,1.911,399.06,186.85
4040,2236,9,Inland,9999.0,0.786,0.0,4.614,3.799,103.5,59.32,0.0,0.0,0.0,0.0,0.0,0.0,3.799,9999.0,103.5
2230,2085,11,Inland,334.55,1.023,0.0,4.092,2.087,125.31,52.75,0.0,0.0,0.0,0.0,0.0,0.0,2.087,334.55,125.31
7569,2530,10,Coastal,431.58,0.637,0.0,4.615,2.267,141.0,88.03,0.0,0.0,0.0,0.0,0.0,0.0,2.267,431.58,141.0
935,1977,12,Tropics,312.54,-0.581,0.0,2.802,0.586,230.05,89.51,0.0,0.0,0.0,0.0,0.0,0.0,0.586,312.54,230.05
2320,2093,5,Temperate,336.32,-0.404,0.0,3.024,-0.989,102.12,67.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.989,336.32,102.12
4878,2306,7,Temperate,383.03,0.807,0.0,4.715,2.312,95.34,65.54,0.0,0.0,0.0,0.0,0.0,0.0,2.312,383.03,95.34
521,1943,6,Tropics,303.29,-0.665,0.0,2.184,0.439,148.64,83.04,0.0,0.0,0.0,0.0,0.0,0.0,0.439,303.29,148.64
522,1943,7,Coastal,305.04,-0.879,0.0,2.541,0.4,124.85,84.73,0.0,0.0,0.0,0.0,0.0,0.0,0.4,305.04,124.85
5345,2345,6,Polar,389.52,0.529,0.0,4.149,-1.608,56.53,60.48,0.0,0.0,0.0,0.0,0.0,0.0,-1.608,389.52,56.53
9876,2723,1,Polar,471.83,-0.464,0.0,4.529,0.207,65.83,62.89,0.0,0.0,0.0,0.0,0.0,0.0,0.207,471.83,65.83
3359,2179,12,Inland,354.09,-0.404,0.0,3.324,-0.728,120.41,63.64,0.0,0.0,0.0,0.0,0.0,0.0,-0.728,354.09,120.41
1311,2009,4,Inland,319.2,-0.83,0.0,2.22,-0.919,69.73,60.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.919,319.2,69.73
3983,2231,12,Temperate,364.8,0.512,0.0,4.363,1.481,127.18,66.03,0.0,0.0,0.0,0.0,0.0,0.0,1.481,364.8,127.18
6494,2441,3,Temperate,411.08,1.162,0.0,5.217,0.161,103.9,71.96,0.0,0.0,0.0,0.0,0.0,0.0,0.161,411.08,103.9
9560,2696,9,Temperate,467.29,1.117,0.0,5.666,2.975,124.56,72.8,0.0,0.0,0.0,0.0,0.0,0.0,2.975,467.29,124.56
1716,2043,1,Polar,326.04,-0.884,0.0,2.497,-1.129,56.53,69.54,0.0,0.0,0.0,0.0,0.0,0.0,-1.129,326.04,56.53
780,1965,1,Temperate,310.36,-0.005,0.0,3.055,0.848,118.03,70.84,0.0,0.0,0.0,0.0,0.0,0.0,0.848,310.36,118.03
8798,2633,3,Polar,453.76,-0.663,0.0,3.733,0.165,44.36,67.31,0.0,0.0,0.0,0.0,0.0,0.0,0.165,453.76,44.36
8231,2585,12,Temperate,444.89,0.984,0.0,5.228,2.902,129.73,75.38,0.0,0.0,0.0,0.0,0.0,0.0,2.902,444.89,129.73
5607,2367,4,Polar,394.29,0.438,0.6,4.136,-2.743,45.87,61.48,0.0,0.0,0.0,0.0,0.0,0.0,-2.743,394.29,45.87
5978,2398,3,Tropics,402.26,-1.156,0.0,3.135,1.044,157.91,83.28,0.0,0.0,0.0,0.0,0.0,0.0,1.044,402.26,157.91
651,1954,4,Temperate,306.44,-0.636,0.0,2.652,-0.902,98.13,71.79,0.0,0.0,0.0,0.0,0.0,0.0,-0.902,306.44,98.13
3747,2212,4,Temperate,362.03,0.416,0.0,4.084,-0.698,96.99,67.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.698,362.03,96.99
2196,2083,1,Temperate,9999.0,-0.65,0.0,2.783,-0.449,133.96,72.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.449,9999.0,133.96
8418,2601,7,Coastal,447.26,1.207,0.0,5.155,1.809,100.06,83.25,0.0,0.0,0.0,0.0,0.0,0.0,1.809,447.26,100.06
369,1930,10,Inland,301.94,1.024,0.0,3.619,1.184,117.89,60.46,0.0,0.0,0.0,0.0,0.0,0.0,1.184,301.94,117.89
9884,2723,9,Polar,476.73,-1.443,0.0,3.528,0.737,47.61,62.38,0.0,0.0,0.0,0.0,0.0,0.0,0.737,476.73,47.61
8005,2567,2,Temperate,438.12,0.356,0.0,4.66,1.237,105.91,69.98,0.0,0.0,0.0,0.0,0.0,0.0,1.237,438.12,105.91
4214,2251,3,Temperate,369.79,0.903,0.0,4.345,-0.452,99.31,63.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.452,369.79,99.31
377,1931,6,Temperate,300.35,0.861,0.0,3.683,0.689,91.65,69.19,0.0,0.0,0.0,0.0,0.0,0.0,0.689,300.35,91.65
9446,2687,3,Coastal,465.78,0.448,0.0,4.938,1.564,108.24,86.14,0.0,0.0,0.0,0.0,0.0,0.0,1.564,465.78,108.24
2216,2084,9,Temperate,333.52,-0.409,0.0,3.007,0.443,118.8,75.46,0.0,0.0,0.0,0.0,0.0,0.0,0.443,333.52,118.8
8682,2623,7,Coastal,449.12,-1.44,0.0,3.546,1.231,124.86,89.12,0.0,0.0,0.0,0.0,0.0,0.0,1.231,449.12,124.86
1613,2034,6,Coastal,325.25,-0.433,0.0,3.163,-0.011,126.31,80.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,325.25,126.31
6979,2481,8,Tropics,420.96,0.76,0.0,4.791,2.532,159.03,74.55,0.0,0.0,0.0,0.0,0.0,0.0,2.532,420.96,159.03
7549,2529,2,Inland,429.71,-0.874,0.0,3.578,1.602,76.98,55.16,0.0,0.0,0.0,0.0,0.0,0.0,1.602,429.71,76.98
1827,2052,4,Temperate,327.45,0.191,0.0,3.081,0.305,90.05,70.69,0.0,0.0,0.0,0.0,0.0,0.0,0.305,327.45,90.05
3632,2202,9,Tropics,359.12,-0.375,0.0,3.14,1.338,201.42,86.31,0.0,0.0,0.0,0.0,0.0,0.0,1.338,359.12,201.42
962,1980,3,Temperate,314.17,0.361,0.0,3.631,-1.182,113.79,71.03,0.0,0.0,0.0,0.0,0.0,0.0,-1.182,314.17,113.79
2993,2149,6,Tropics,347.66,-0.621,0.0,2.921,1.164,163.14,82.06,0.0,0.0,0.0,0.0,0.0,0.0,1.164,347.66,163.14
6606,2450,7,Coastal,415.05,0.367,0.0,4.58,1.457,105.44,86.59,0.0,0.0,0.0,0.0,0.0,0.0,1.457,415.05,105.44
9672,2706,1,Tropics,468.77,0.736,0.0,5.31,2.796,198.84,84.99,0.0,0.0,0.0,0.0,0.0,0.0,2.796,468.77,198.84
2376,2098,1,Coastal,335.55,-0.82,0.0,2.723,0.253,140.29,84.58,0.0,0.0,0.0,0.0,0.0,0.0,0.253,335.55,140.29
8880,2640,1,Temperate,454.27,0.11,0.0,4.97,2.497,114.05,63.03,0.0,0.0,0.0,0.0,0.0,0.0,2.497,454.27,114.05
359,1929,12,Inland,301.92,0.007,0.3,3.393,-0.815,-105.97,114.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.815,301.92,-105.97
3839,2219,12,Inland,363.34,0.111,0.0,3.678,1.251,98.03,59.01,0.0,0.0,0.0,0.0,0.0,0.0,1.251,363.34,98.03
8184,2582,1,Tropics,442.41,0.946,0.0,5.118,2.175,192.92,85.71,0.0,0.0,0.0,0.0,0.0,0.0,2.175,442.41,192.92
1246,2003,11,Polar,317.76,-1.311,0.0,2.045,0.289,36.31,62.04,0.0,0.0,0.0,0.0,0.0,0.0,0.289,317.76,36.31
7504,2525,5,Temperate,431.3,0.477,0.0,4.604,0.8,97.8,62.07,0.0,0.0,0.0,0.0,0.0,0.0,0.8,431.3,97.8
8349,2595,10,Temperate,445.2,1.091,0.0,4.912,3.183,133.36,70.52,0.0,0.0,0.0,0.0,0.0,0.0,3.183,445.2,133.36
6511,2442,8,Polar,412.57,-0.209,0.0,3.89,1.437,57.05,66.67,0.0,0.0,0.0,0.0,0.0,0.0,1.437,412.57,57.05
5087,2323,12,Coastal,386.63,-0.768,0.0,3.781,1.426,157.19,85.9,0.0,0.0,0.0,0.0,0.0,0.0,1.426,386.63,157.19
3694,2207,11,Temperate,360.58,-0.378,0.0,3.249,0.946,134.15,67.65,0.0,0.0,0.0,0.0,0.0,0.0,0.946,360.58,134.15
1573,2031,2,Inland,326.34,1.041,0.0,3.762,1.753,104.99,55.71,0.0,0.0,0.0,0.0,0.0,0.0,1.753,326.34,104.99
6281,2423,6,Inland,407.87,-1.359,0.0,3.131,0.735,68.93,58.12,0.0,0.0,0.0,0.0,0.0,0.0,0.735,407.87,68.93
5439,2353,4,Polar,392.38,-0.382,0.0,3.814,-1.105,37.52,59.09,0.0,0.0,0.0,0.0,0.0,0.0,-1.105,392.38,37.52
2567,2113,12,Tropics,340.54,-1.113,0.0,2.427,0.789,231.11,84.64,0.0,0.0,0.0,0.0,0.0,0.0,0.789,340.54,231.11
3423,2185,4,Temperate,357.25,0.52,0.0,3.984,0.04,98.66,73.87,0.0,0.0,0.0,0.0,0.0,0.0,0.04,357.25,98.66
2037,2069,10,Temperate,332.58,-0.564,0.0,2.987,1.559,119.93,63.75,0.0,0.0,0.0,0.0,0.0,0.0,1.559,332.58,119.93
9243,2670,4,Inland,462.22,0.215,0.0,5.047,-0.244,67.76,56.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.244,462.22,67.76
772,1964,5,Coastal,310.26,-1.302,0.0,1.927,-1.086,93.31,82.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.086,310.26,93.31
5380,2348,5,Polar,391.71,-0.778,0.0,3.574,-0.451,32.56,67.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.451,391.71,32.56
9568,2697,5,Polar,465.66,0.226,0.0,5.055,-1.371,39.32,62.06,0.0,0.0,0.0,0.0,0.0,0.0,-1.371,465.66,39.32
3562,2196,11,Coastal,358.0,0.635,0.0,3.835,1.274,147.75,86.41,0.0,0.0,0.0,0.0,0.0,0.0,1.274,358.0,147.75
562,1946,11,Inland,304.51,0.757,0.0,3.874,2.057,101.08,54.38,0.0,0.0,0.0,0.0,0.0,0.0,2.057,304.51,101.08
6683,2456,12,Inland,414.43,0.601,0.0,4.488,1.426,113.17,60.01,0.0,0.0,0.0,0.0,0.0,0.0,1.426,414.43,113.17
2546,2112,3,Tropics,342.39,0.156,0.0,3.349,0.685,159.0,84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.685,342.39,159.0
5510,2359,3,Coastal,393.19,-1.399,0.0,2.821,0.312,136.7,86.04,0.0,0.0,0.0,0.0,0.0,0.0,0.312,393.19,136.7
5330,2344,3,Tropics,390.44,-1.281,0.0,2.975,1.401,155.96,81.25,0.0,0.0,0.0,0.0,0.0,0.0,1.401,390.44,155.96
9667,2705,8,Coastal,469.24,0.696,0.0,5.131,2.469,145.44,85.33,0.0,0.0,0.0,0.0,0.0,0.0,2.469,469.24,145.44
4531,2277,8,Coastal,376.56,0.101,0.0,4.151,1.295,134.68,87.01,0.0,0.0,0.0,0.0,0.0,0.0,1.295,376.56,134.68
1674,2039,7,Inland,324.78,-0.507,0.0,2.663,0.203,82.64,54.54,0.0,0.0,0.0,0.0,0.0,0.0,0.203,324.78,82.64
7395,2516,4,Temperate,425.18,1.175,0.0,5.263,1.112,105.8,69.62,0.0,0.0,0.0,0.0,0.0,0.0,1.112,425.18,105.8
365,1930,6,Inland,301.07,0.992,0.0,3.967,-1.596,76.07,61.86,0.0,0.0,0.0,0.0,0.0,0.0,-1.596,301.07,76.07
8016,2568,1,Inland,440.0,-0.865,0.0,4.05,2.978,99.31,59.03,0.0,0.0,0.0,0.0,0.0,0.0,2.978,440.0,99.31
9376,2681,5,Polar,464.1,1.057,0.0,5.152,-1.473,51.48,60.77,0.0,0.0,0.0,0.0,0.0,0.0,-1.473,464.1,51.48
4327,2260,8,Inland,371.83,0.839,0.0,4.262,2.099,98.81,57.17,0.0,0.0,0.0,0.0,0.0,0.0,2.099,371.83,98.81
9983,2731,12,Tropics,475.31,0.439,0.0,5.258,2.918,214.29,84.35,0.0,0.0,0.0,0.0,0.0,0.0,2.918,475.31,214.29
147,1912,4,Polar,298.25,0.161,0.0,3.212,-3.206,52.09,63.2,0.0,0.0,0.0,0.0,0.0,0.0,-3.206,298.25,52.09
1668,2039,1,Polar,325.25,-0.99,0.0,2.467,-1.324,52.06,64.28,0.0,0.0,0.0,0.0,0.0,0.0,-1.324,325.25,52.06
3088,2157,5,Tropics,352.9,0.188,0.0,3.479,-0.04,148.11,81.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,352.9,148.11
8844,2637,1,Tropics,453.34,0.677,0.0,5.19,2.801,182.42,83.35,0.0,0.0,0.0,0.0,0.0,0.0,2.801,453.34,182.42
7650,2537,7,Tropics,429.95,-0.097,0.0,4.222,1.692,165.51,83.42,0.0,0.0,0.0,0.0,0.0,0.0,1.692,429.95,165.51
407,1933,12,Coastal,304.19,-0.777,0.0,2.21,0.435,144.49,88.39,0.0,0.0,0.0,0.0,0.0,0.0,0.435,304.19,144.49
9584,2698,9,Polar,468.79,-1.402,0.0,3.769,1.12,62.38,61.36,0.0,0.0,0.0,0.0,0.0,0.0,1.12,468.79,62.38
7788,2549,1,Polar,433.63,-0.947,0.0,3.466,-1.794,62.05,67.44,0.0,0.0,0.0,0.0,0.0,0.0,-1.794,433.63,62.05
3456,2188,1,Coastal,357.5,-0.285,0.0,3.207,1.395,156.49,88.14,0.0,0.0,0.0,0.0,0.0,0.0,1.395,357.5,156.49
6186,2415,7,Tropics,405.39,1.033,0.0,4.653,2.051,166.94,80.39,0.0,0.0,0.0,0.0,0.0,0.0,2.051,405.39,166.94
4182,2248,7,Coastal,370.4,-1.05,0.3,3.127,0.144,115.63,83.32,0.0,0.0,0.0,0.0,0.0,0.0,0.144,370.4,115.63
3576,2198,1,Temperate,359.29,-0.706,0.0,3.206,-0.09,122.26,67.69,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,359.29,122.26
3271,2172,8,Coastal,355.57,-0.279,0.0,3.441,0.885,147.48,82.04,0.0,0.0,0.0,0.0,0.0,0.0,0.885,355.57,147.48
4940,2311,9,Temperate,384.37,0.833,0.0,4.602,1.177,121.03,68.89,0.0,0.0,0.0,0.0,0.0,0.0,1.177,384.37,121.03
1031,1985,12,Temperate,314.78,1.261,0.0,4.183,1.988,119.55,69.31,0.0,0.0,0.0,0.0,0.0,0.0,1.988,314.78,119.55
8872,2639,5,Temperate,453.11,-0.461,0.0,4.189,1.758,79.42,63.55,0.0,0.0,0.0,0.0,0.0,0.0,1.758,453.11,79.42
6230,2419,3,Coastal,407.19,-0.828,0.0,3.748,0.157,131.68,84.23,0.0,0.0,0.0,0.0,0.0,0.0,0.157,407.19,131.68
6592,2449,5,Inland,412.46,-0.718,0.0,3.217,2.093,53.1,54.94,0.0,0.0,0.0,0.0,0.0,0.0,2.093,412.46,53.1
8906,2642,3,Coastal,456.03,0.38,0.0,5.115,1.759,114.27,83.22,0.0,0.0,0.0,0.0,0.0,0.0,1.759,456.03,114.27
9811,2717,8,Temperate,471.76,0.084,0.0,4.91,1.702,106.66,72.88,0.0,0.0,0.0,0.0,0.0,0.0,1.702,471.76,106.66
6724,2460,5,Tropics,418.66,0.931,0.0,4.702,1.377,129.64,82.7,0.0,0.0,0.0,0.0,0.0,0.0,1.377,418.66,129.64
8029,2569,2,Tropics,440.9,-0.517,0.0,4.06,1.393,193.3,79.62,0.0,0.0,0.0,0.0,0.0,0.0,1.393,440.9,193.3
8052,2571,1,Polar,439.51,0.827,0.0,5.013,-0.345,65.85,66.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.345,439.51,65.85
855,1971,4,Coastal,313.86,0.862,0.0,3.509,-0.712,86.52,83.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.712,313.86,86.52
3926,2227,3,Polar,364.35,0.411,0.0,4.122,-2.873,32.38,67.02,0.0,0.0,0.0,0.0,0.0,0.0,-2.873,364.35,32.38
8547,2612,4,Inland,447.65,0.456,0.0,4.946,1.885,95.24,57.88,0.0,0.0,0.0,0.0,0.0,0.0,1.885,447.65,95.24
78,1906,7,Coastal,295.76,1.207,0.0,3.888,0.382,106.75,90.66,0.0,0.0,0.0,0.0,0.0,0.0,0.382,295.76,106.75
7088,2490,9,Polar,422.51,0.467,0.0,4.57,1.929,62.02,61.61,0.0,0.0,0.0,0.0,0.0,0.0,1.929,422.51,62.02
2247,2087,4,Inland,334.88,0.162,0.0,3.538,-1.803,77.24,64.05,0.0,0.0,0.0,0.0,0.0,0.0,-1.803,334.88,77.24
