time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct
1198,1999,11,Coastal,317.17,-0.427,0.0,2.517,0.592,168.16,89.85
9070,2655,11,Temperate,458.18,1.023,0.0,5.721,2.329,131.66,68.12
7519,2526,8,Polar,429.93,0.99,0.0,5.258,2.4,47.04,58.62
6812,2467,9,Temperate,417.75,0.041,0.0,3.946,2.04,119.09,63.14
8320,2593,5,Temperate,446.13,-0.98,0.0,3.596,0.892,88.45,72.71
7175,2497,12,Polar,422.37,-0.827,0.0,3.826,1.263,58.19,60.12
4470,2272,7,Coastal,374.67,-0.403,0.0,3.545,0.891,122.27,87.7
891,1974,4,Inland,308.9,-0.857,0.0,2.33,-1.87,85.89,65.71
1969,2064,2,Temperate,330.71,-1.08,0.0,2.327,-0.327,91.48,66.53
5757,2379,10,Inland,400.6,0.096,0.0,4.163,4.057,113.85,50.81
6527,2443,12,Polar,413.84,-0.992,0.3,3.344,0.82,51.43,60.28
6294,2424,7,Tropics,407.39,-0.545,0.0,3.45,1.309,170.5,84.38
7595,2532,12,Inland,433.07,-0.588,0.0,3.477,1.466,95.89,61.51
3249,2170,10,Inland,354.41,0.963,0.0,4.39,1.813,132.42,64.94
6570,2447,7,Coastal,413.69,0.376,0.0,4.58,1.449,125.17,85.51
6638,2453,3,Coastal,411.75,-0.779,0.0,3.612,0.949,116.8,78.84
7351,2512,8,Tropics,429.54,-0.255,0.0,4.368,2.023,193.64,83.64
9172,2664,5,Polar,462.06,-0.324,0.0,4.214,-1.468,45.21,67.97
7473,2522,10,Temperate,431.18,-0.479,0.0,3.883,1.893,121.52,72.47
9601,2700,2,Polar,466.47,-0.116,0.0,4.475,-0.502,59.6,57.93
8673,2622,10,Tropics,450.44,-0.474,0.0,3.946,2.446,250.13,85.87
1239,2003,4,Tropics,317.03,-0.796,0.0,2.431,0.435,163.14,81.34
2289,2090,10,Polar,335.7,1.352,0.0,4.673,0.171,66.46,64.81
2740,2128,5,Inland,345.73,-0.788,0.0,3.333,-1.034,71.41,58.22
4585,2282,2,Coastal,376.06,0.485,0.0,4.139,0.006,148.95,88.5
1229,2002,6,Inland,314.32,0.205,0.0,3.295,-2.368,68.15,62.21
6980,2481,9,Inland,421.3,0.576,0.0,5.011,3.978,93.1,57.31
5178,2331,7,Temperate,388.2,0.855,0.0,4.76,2.021,108.09,67.59
4293,2257,10,Inland,370.76,-0.07,0.0,3.761,2.304,103.67,59.05
1058,1988,3,Temperate,314.74,-0.743,0.0,2.275,-0.428,83.97,72.18
6262,2421,11,Inland,409.23,0.578,0.0,4.7,2.6,137.06,62.85
281,1923,6,Inland,300.22,-0.694,0.0,2.483,-0.253,59.98,63.83
968,1980,9,Coastal,314.53,0.878,0.0,3.613,0.672,113.68,84.46
3953,2229,6,Polar,366.38,-0.363,0.0,3.402,-1.635,55.65,64.76
1939,2061,8,Temperate,328.74,0.572,0.0,3.499,1.769,106.76,65.43
8464,2605,5,Temperate,448.01,0.825,0.0,5.471,0.645,76.92,65.13
1274,2006,3,Polar,317.56,1.038,0.0,3.984,-1.804,45.75,64.2
619,1951,8,Coastal,307.47,0.509,0.0,3.479,0.923,117.91,85.03
8505,2608,10,Inland,446.88,-0.413,0.0,3.873,4.214,97.11,57.01
1742,2045,3,Polar,325.23,0.138,0.0,3.495,-1.633,61.55,66.03
1390,2015,11,Temperate,319.86,1.207,0.0,4.312,1.233,125.72,67.13
2203,2083,8,Inland,335.1,-1.205,0.0,2.384,-1.289,93.14,56.81
3568,2197,5,Temperate,358.85,0.946,0.0,4.025,0.835,-107.5,121.608
6116,2409,9,Polar,406.74,-0.716,0.0,3.402,0.782,33.02,62.26
9970,2730,11,Coastal,473.61,1.104,0.0,5.537,3.619,146.61,92.88
6052,2404,5,Temperate,404.12,-0.603,0.0,3.569,-1.049,83.36,69.91
3178,2164,11,Inland,351.64,-0.259,0.0,3.265,1.722,103.69,59.54
3192,2166,1,Polar,353.71,0.791,0.0,4.324,-1.019,56.48,63.92
6099,2408,4,Coastal,405.4,-1.254,0.0,3.376,0.229,120.79,83.76
7029,2485,10,Polar,422.71,1.075,0.0,4.875,0.619,81.96,63.55
575,1947,12,Inland,304.33,-0.276,0.0,2.524,0.371,115.83,62.37
6656,2454,9,Coastal,415.29,-0.396,0.0,3.693,1.413,147.54,82.46
7115,2492,12,Inland,423.39,-0.08,0.0,4.158,0.7069999999999999,96.28,57.96
8802,2633,7,Temperate,454.65,-1.085,0.0,3.76,1.085,93.06,68.92
6276,2423,1,Inland,407.12,0.334,0.0,4.402,1.688,92.96,54.59
8984,2648,9,Coastal,456.32,-0.962,0.0,3.288,2.978,139.09,84.07
5897,2391,6,Temperate,401.92,0.819,0.0,4.482,1.147,96.47,66.0
5724,2377,1,Inland,397.88,0.793,0.0,4.659,2.393,92.46,55.52
269,1922,6,Coastal,302.04,-0.057,0.0,2.759,-0.241,103.8,81.46
629,1952,6,Coastal,307.38,0.499,0.0,3.489,0.307,96.92,83.82
3081,2156,10,Polar,351.89,1.314,0.0,4.851,0.715,69.06,59.9
3466,2188,11,Coastal,357.94,-1.221,0.0,2.565,1.131,175.59,92.41
6430,2435,11,Coastal,409.09,0.81,0.0,4.717,2.061,151.01,91.28
9311,2675,12,Coastal,461.71,1.063,0.0,5.919,2.771,159.61,85.2
7062,2488,7,Inland,421.87,-1.047,0.0,3.435,1.158,84.46,56.5
9727,2710,8,Temperate,469.91,0.667,0.0,5.119,2.865,112.73,65.09
5543,2361,12,Tropics,396.24,0.591,0.0,4.731,1.984,206.56,84.87
4356,2263,1,Coastal,372.49,-0.559,0.0,3.293,1.145,168.65,94.58
2113,2076,2,Temperate,331.75,1.638,0.0,4.671,0.639,113.11,73.0
8219,2584,12,Temperate,443.01,0.246,0.0,4.525,6.002,122.64,69.41
3216,2168,1,Tropics,351.86,-0.513,0.0,2.859,0.737,227.88,91.04
3814,2217,11,Coastal,363.8,-0.368,0.0,3.372,1.173,155.52,88.33
8321,2593,6,Tropics,446.09,-1.071,0.0,3.655,1.492,156.77,82.01
8589,2615,10,Coastal,449.59,0.995,0.0,5.153,2.846,143.02,87.13
2278,2089,11,Polar,335.69,-0.334,0.3,2.998,0.886,69.36,63.36
4599,2283,4,Tropics,375.21,-1.101,0.0,3.242,0.37,151.28,81.04
13,1901,2,Temperate,295.84,1.403,0.0,4.102,-0.847,127.77,69.61
9225,2668,10,Tropics,461.26,-1.298,0.0,3.505,2.24,222.21,81.23
1525,2027,2,Polar,322.36,0.373,0.0,3.458,-1.243,53.41,63.45
2365,2097,2,Temperate,335.8,0.1,0.0,3.278,0.432,119.93,69.9
4648,2287,5,Polar,9999.0,0.298,0.0,3.818,-1.23,45.77,59.96
374,1931,3,Tropics,299.99,0.99,0.0,3.774,1.076,154.21,82.89
8521,2610,2,Tropics,450.01,0.313,0.0,4.768,1.961,190.36,85.18
6477,2439,10,Tropics,411.16,-0.382,0.0,3.482,1.479,219.94,88.43
525,1943,10,Coastal,305.37,-1.041,0.0,1.992,0.127,162.54,92.93
6895,2474,8,Temperate,419.49,-0.567,0.0,3.603,2.83,108.84,71.73
3591,2199,4,Polar,358.68,-1.017,0.0,2.89,-2.03,48.07,60.89
7904,2558,9,Inland,438.72,-1.173,0.0,3.412,2.611,81.6,61.19
2958,2146,7,Polar,349.83,0.972,0.0,4.419,-0.482,48.85,58.13
529,1944,2,Inland,302.85,-1.195,0.0,2.103,-1.156,83.72,64.38
3714,2209,7,Tropics,363.79,-0.423,0.0,3.238,1.32,157.32,81.3
4732,2294,5,Inland,380.19,-0.745,0.0,3.17,0.981,56.83,60.7
1394,2016,3,Temperate,319.98,1.324,0.0,4.315,-1.089,96.12,66.5
5631,2369,4,Inland,395.77,-1.008,0.0,3.141,-1.245,82.22,65.31
6563,2446,12,Tropics,414.73,0.302,0.0,4.424,2.264,225.45,84.95
4703,2291,12,Polar,379.94,0.852,0.0,4.651,-1.812,68.9,64.44
1712,2042,9,Temperate,324.56,-0.476,0.0,2.8,0.338,111.51,69.61
9755,2712,12,Tropics,474.65,-0.605,0.0,4.338,2.709,212.72,85.93
955,1979,8,Tropics,311.88,-0.555,0.0,2.655,0.32,188.51,83.77
6675,2456,4,Tropics,417.3,1.268,0.0,4.938,2.275,128.62,81.38
3453,2187,10,Temperate,357.09,-0.466,0.0,3.054,1.217,120.41,67.05
2071,2072,8,Coastal,333.46,-0.417,0.0,3.058,0.701,132.49,80.35
9740,2711,9,Coastal,468.73,0.49,0.0,5.235,2.761,130.12,82.12
158,1913,3,Tropics,296.99,-0.165,0.0,2.778,0.578,168.27,84.5
7005,2483,10,Temperate,420.73,-0.428,0.0,3.986,3.004,119.69,69.59
352,1929,5,Tropics,301.94,-0.635,0.0,2.41,-0.197,136.46,84.69
6078,2406,7,Temperate,404.69,0.364,0.0,4.576,2.525,-103.24,125.67599999999999
6236,2419,9,Coastal,408.22,-0.34,0.0,3.956,2.034,137.79,83.56
2920,2143,5,Polar,348.64,-0.629,0.0,2.884,-2.202,28.75,67.88
4644,2287,1,Polar,378.6,0.539,0.0,4.314,-0.826,66.55,59.46
661,1955,2,Temperate,304.91,0.209,0.0,3.035,-0.917,98.78,71.36
7057,2488,2,Inland,421.6,-0.561,0.0,3.626,0.143,81.32,52.55
3665,2205,6,Coastal,360.11,0.461,0.0,3.871,-0.19,101.64,83.12
7979,2564,12,Temperate,438.07,0.182,0.0,4.369,2.437,139.15,71.98
306,1925,7,Tropics,299.42,0.319,0.0,3.478,0.585,154.92,81.25
4790,2299,3,Coastal,382.24,-0.718,0.0,3.379,0.478,103.73,89.53
2356,2096,5,Coastal,336.25,0.803,0.0,3.864,-0.13,90.73,86.74
1927,2060,8,Polar,330.4,0.668,0.0,3.244,-1.643,47.89,70.62
9939,2728,4,Coastal,474.03,-0.675,0.0,3.83,1.539,102.56,85.33
3427,2185,8,Inland,357.23,0.709,0.3,3.989,1.585,95.17,59.91
3638,2203,3,Coastal,358.57,-0.701,0.0,3.018,0.438,110.34,85.7
1266,2005,7,Polar,315.83,0.953,0.0,3.928,-2.255,57.68,64.1
1560,2030,1,Coastal,322.3,-0.0,0.0,3.27,0.314,147.71,88.68
7179,2498,4,Inland,424.15,-1.189,0.0,3.349,-1.224,69.21,57.48
4109,2242,6,Polar,369.62,0.237,0.0,3.99,-0.563,50.83,64.82
7867,2555,8,Tropics,437.13,0.428,0.0,5.174,2.412,183.71,85.19
4904,2308,9,Polar,382.69,-1.259,0.0,2.948,-0.156,58.82,63.83
7294,2507,11,Temperate,424.17,-0.352,0.0,4.294,1.613,119.43,70.69
514,1942,11,Coastal,303.36,-0.046,0.0,3.056,0.467,165.31,85.94
894,1974,7,Tropics,311.7,-0.539,0.0,2.8,0.651,151.38,87.9
21,1901,10,Inland,295.25,1.134,0.0,3.54,1.47,101.36,58.47
899,1974,12,Polar,310.74,0.127,0.0,2.964,-1.105,68.72,70.6
207,1917,4,Polar,297.67,0.61,0.0,3.736,-3.588,56.66,61.62
458,1938,3,Temperate,304.09,-0.477,0.0,2.718,-0.714,87.65,67.96
2430,2102,7,Tropics,334.9,-0.129,0.0,3.211,1.534,160.56,86.23
8442,2603,7,Temperate,448.72,-0.75,0.0,4.122,0.26,99.51,74.27
3389,2182,6,Tropics,353.47,-0.387,0.0,3.125,0.612,131.2,82.38
3911,2225,12,Polar,363.5,1.09,0.0,4.516,-0.874,61.94,68.97
5383,2348,8,Coastal,392.21,-0.834,0.0,2.934,1.539,140.89,90.12
552,1946,1,Temperate,304.21,1.247,0.0,3.679,0.993,,70.77
3144,2162,1,Inland,350.19,0.608,0.0,3.807,2.373,104.66,61.17
6917,2476,6,Coastal,420.24,1.186,0.0,4.889,1.149,87.47,88.69
2056,2071,5,Coastal,334.27,1.196,0.0,4.56,0.293,84.19,82.29
1925,2060,6,Inland,329.02,0.171,0.0,3.457,-0.563,77.77,57.73
634,1952,11,Tropics,308.3,-0.565,0.0,2.718,1.412,242.26,85.42
6082,2406,11,Inland,403.57,0.859,0.0,5.0,2.95,113.74,60.55
9270,2672,7,Temperate,462.28,0.084,0.0,4.364,1.547,109.11,65.91
9678,2706,7,Tropics,470.55,1.058,0.0,5.455,2.9,136.8,79.98
105,1908,10,Inland,295.08,-0.87,0.0,2.181,2.473,114.86,56.21
3041,2153,6,Temperate,348.44,-0.383,0.0,3.262,-0.211,87.97,69.76
1709,2042,6,Inland,326.22,0.072,0.0,3.184,0.332,65.7,60.37
89,1907,6,Polar,296.36,0.113,0.0,3.087,-2.447,22.3,63.49
7014,2484,7,Tropics,421.73,-0.683,0.0,3.725,1.471,174.87,79.27
3174,2164,7,Inland,353.71,-0.909,0.0,3.115,0.909,83.88,58.36
917,1976,6,Tropics,310.14,1.237,0.0,3.719,0.529,117.76,78.21
7833,2552,10,Coastal,433.06,-0.201,0.0,4.053,2.539,151.66,87.62
6732,2461,1,Tropics,418.68,0.952,0.0,4.994,2.332,197.72,84.11
1949,2062,6,Inland,331.47,-0.551,0.0,2.798,0.017,64.75,58.71
6368,2430,9,Temperate,409.65,0.82,0.0,4.716,2.367,120.84,69.97
1,1900,2,Inland,294.68,0.023,0.0,3.035,0.234,103.14,56.25
8032,2569,5,Temperate,440.06,-0.909,0.0,3.935,0.24,104.98,67.45
6047,2403,12,Temperate,403.48,-1.205,0.0,2.902,-1.068,117.51,65.27
2720,2126,9,Temperate,342.97,0.961,0.0,3.711,1.308,119.78,68.8
9812,2717,9,Inland,471.1,0.577,0.0,5.428,4.149,113.0,59.3
3117,2159,10,Coastal,350.45,-0.529,0.0,3.011,1.313,166.43,82.23
9465,2688,10,Tropics,466.26,-1.119,0.0,3.964,3.277,226.43,81.65
3762,2213,7,Tropics,361.97,-1.188,0.0,2.51,1.168,155.81,84.6
213,1917,10,Temperate,298.7,-0.177,0.0,2.461,0.677,120.19,70.95
778,1964,11,Polar,309.34,-0.543,0.0,2.254,0.864,30.31,62.32
3496,2191,5,Temperate,358.69,1.626,0.0,4.887,0.745,97.8,66.98
8817,2634,10,Tropics,452.39,-0.637,0.0,3.862,2.003,227.41,83.58
2043,2070,4,Temperate,330.14,0.774,0.0,3.839,-0.925,80.09,68.62
5420,2351,9,Tropics,392.28,0.668,0.0,4.643,1.815,199.93,82.58
6154,2412,11,Polar,405.42,-0.756,0.0,3.215,-0.067,40.13,62.87
8357,2596,6,Inland,446.28,1.205,0.0,5.404,1.337,58.29,62.42
8707,2625,8,Inland,452.09,0.74,0.0,4.934,2.153,97.47,57.46
8465,2605,6,Tropics,445.28,0.658,0.0,5.283,5.732,126.93,75.99
4167,2247,4,Polar,370.68,0.155,0.0,3.363,-2.118,30.74,61.19
3788,2215,9,Polar,362.45,0.573,0.0,4.138,1.497,52.58,61.46
583,1948,8,Tropics,306.21,-1.061,0.0,1.811,0.341,195.83,86.0
9911,2725,12,Temperate,469.3,0.892,0.0,5.291,2.105,126.37,68.7
9986,2732,3,Coastal,476.56,0.112,0.0,4.375,0.989,125.74,85.48
116,1909,9,Temperate,297.29,-0.224,0.0,2.696,5.102,122.22,65.91
6644,2453,9,Polar,415.06,-0.957,0.0,3.455,1.108,49.47,59.45
9033,2652,10,Polar,459.6,-0.533,0.0,4.02,0.599,66.44,64.77
9951,2729,4,Tropics,473.44,-0.389,0.0,4.401,2.185,151.3,81.16
8959,2646,8,Polar,456.24,0.621,0.0,5.179,0.253,40.76,59.3
1763,2046,12,Inland,325.9,0.544,0.0,3.382,2.407,117.93,63.06
1875,2056,4,Inland,326.88,0.937,0.0,3.918,-0.516,91.16,61.41
3224,2168,9,Polar,350.82,-0.736,0.0,2.703,1.185,49.87,58.64
526,1943,11,Inland,304.13,-1.006,0.0,2.292,0.012,115.72,63.39
7725,2543,10,Temperate,432.96,-0.996,0.0,3.932,1.881,135.36,69.81
2946,2145,7,Coastal,350.4,0.398,0.0,3.636,0.525,112.68,86.15
4473,2272,10,Coastal,374.63,-1.046,0.0,3.098,1.454,157.66,86.83
5655,2371,4,Inland,397.29,0.986,0.0,4.637,0.256,85.18,57.16
6059,2404,12,Inland,402.43,-0.204,0.0,3.764,0.331,99.48,57.69
959,1979,12,Tropics,310.13,-0.202,0.0,3.356,1.053,218.72,82.21
6342,2428,7,Coastal,409.11,-1.811,0.0,2.572,1.806,122.46,81.65
3633,2202,10,Tropics,9999.0,-0.486,0.0,3.364,5.568,239.55,87.48
1050,1987,7,Coastal,313.39,0.034,0.0,2.888,-0.42,103.91,92.2
3380,2181,9,Coastal,357.55,1.019,0.0,4.23,1.43,142.94,86.18
3676,2206,5,Temperate,361.29,1.003,0.0,4.433,-0.269,86.79,73.05
5776,2381,5,Coastal,397.52,1.629,0.0,5.476,1.548,79.76,80.14
9045,2653,10,Inland,459.99,-0.598,0.0,4.116,3.053,113.37,56.31
6573,2447,10,Tropics,414.33,0.159,0.0,4.267,1.928,227.3,83.46
5179,2331,8,Polar,391.22,1.002,0.0,4.607,0.409,47.36,62.88
1607,2033,12,Coastal,323.98,-1.337,0.0,2.243,0.374,178.77,93.91
3610,2200,11,Coastal,359.94,1.516,0.0,5.115,2.129,143.46,89.82
9758,2713,3,Temperate,471.13,-1.217,0.0,3.853,1.487,98.43,66.43
6635,2452,12,Inland,413.69,-0.591,0.0,3.743,1.753,140.98,64.04
9997,2733,2,Temperate,474.08,-0.634,0.0,4.387,1.793,100.88,66.94
791,1965,12,Inland,308.77,0.924,0.0,3.716,3.671,86.49,56.78
3056,2154,9,Polar,350.53,-0.414,0.0,3.033,-1.287,54.98,65.86
1980,2065,1,Coastal,330.76,-0.25,0.0,3.267,0.166,,87.77
3598,2199,11,Polar,359.19,-0.104,0.0,3.341,-0.576,57.41,65.51
933,1977,10,Polar,311.66,-0.251,0.0,2.617,1.137,37.49,
7424,2518,9,Temperate,428.16,-0.783,0.0,3.63,2.338,115.26,70.87
5626,2368,11,Polar,395.43,-0.527,0.0,3.661,1.275,60.23,63.15
1682,2040,3,Polar,325.2,-0.1,0.0,3.216,-1.719,54.94,62.06
4179,2248,4,Coastal,371.82,-0.97,0.0,2.836,0.397,102.35,82.57
6446,2437,3,Polar,410.62,0.569,0.0,4.391,-3.306,42.97,58.36
4116,2243,1,Temperate,369.89,-0.793,0.0,3.121,1.098,111.24,64.97
988,1982,5,Polar,312.29,0.556,0.0,3.677,-0.537,51.74,64.8
2896,2141,5,Tropics,348.0,1.151,0.0,4.43,0.583,123.23,80.84
3778,2214,11,Tropics,364.58,0.078,0.0,3.541,1.589,-239.14,151.236
5658,2371,7,Polar,396.43,1.112,0.0,4.907,-0.238,37.92,61.21
3093,2157,10,Inland,350.96,0.049,0.6,3.319,2.324,119.9,54.03
3155,2162,12,Coastal,351.14,-0.263,0.0,3.41,1.121,166.75,91.66
1823,2051,12,Inland,326.78,0.553,0.0,3.907,3.456,97.84,58.57
9622,2701,11,Polar,468.01,0.828,0.0,5.259,1.419,65.32,65.33
1098,1991,7,Coastal,316.77,0.424,0.0,3.155,0.98,131.24,86.68
2844,2137,1,Temperate,346.84,0.281,0.0,3.535,1.134,120.37,71.0
3342,2178,7,Polar,355.43,-1.477,0.0,2.514,-1.208,41.14,61.66
38,1903,3,Tropics,297.44,-0.382,0.0,2.276,0.228,150.78,83.09
6540,2445,1,Coastal,413.36,-0.024,0.0,4.108,1.417,143.11,81.75
9473,2689,6,Inland,463.96,-0.536,0.0,4.451,2.758,71.41,57.18
3356,2179,9,Tropics,356.56,-0.406,0.0,3.65,1.945,200.08,84.2
7813,2551,2,Temperate,436.85,1.386,0.0,5.38,1.629,132.96,67.09
8220,2585,1,Tropics,443.23,0.353,0.0,4.885,2.249,206.62,79.74
9227,2668,12,Coastal,459.21,-0.697,0.0,3.968,2.205,182.96,90.41
2428,2102,5,Coastal,339.11,0.429,0.0,3.795,0.372,100.04,89.72
5043,2320,4,Temperate,385.16,0.139,0.0,3.788,0.254,111.53,72.55
5346,2345,7,Inland,391.32,0.8,0.0,4.73,0.686,94.52,61.08
4811,2300,12,Inland,380.33,0.714,0.0,4.202,1.975,114.98,62.73
8476,2606,5,Coastal,448.14,0.877,0.0,5.063,1.823,92.13,82.88
686,1957,3,Inland,307.19,0.582,0.0,3.412,-1.642,82.21,58.44
4799,2299,12,Tropics,382.69,-0.099,0.0,3.794,4.156,220.91,82.05
7437,2519,10,Polar,426.58,-0.34,0.0,3.755,0.676,64.1,61.15
2353,2096,2,Polar,336.69,0.777,0.0,4.129,-1.85,62.5,65.04
6353,2429,6,Tropics,408.75,-1.152,0.0,2.872,1.659,161.07,84.53
4569,2280,10,Tropics,376.18,0.851,0.0,4.396,1.92,211.34,78.69
8213,2584,6,Inland,443.51,-0.407,0.0,4.147,2.169,68.68,51.04
2752,2129,5,Tropics,344.34,-0.594,0.0,2.499,0.713,142.83,82.46
8073,2572,10,Polar,438.26,-0.32,0.0,4.399,2.392,60.26,59.81
1040,1986,9,Polar,312.92,0.762,0.0,3.608,-0.549,68.05,60.57
7491,2524,4,Temperate,430.2,-0.891,0.0,3.483,0.506,83.51,62.8
1265,2005,6,Coastal,320.18,0.525,0.0,3.675,4.747,110.57,86.55
9265,2672,2,Tropics,462.92,0.737,0.0,5.239,2.003,159.78,83.94
7059,2488,4,Tropics,422.18,-0.603,0.0,3.561,1.401,165.2,84.4
277,1923,2,Polar,300.94,-0.651,0.0,2.647,-1.081,38.35,59.62
5084,2323,9,Tropics,385.73,-1.433,0.0,2.95,1.585,220.82,82.33
2382,2098,7,Coastal,339.86,-1.43,0.0,1.981,0.1,126.12,86.32
571,1947,8,Temperate,304.33,0.048,0.0,3.43,1.182,113.7,70.4
1435,2019,8,Inland,321.99,-0.315,0.0,2.979,0.2,85.61,55.35
5352,2346,1,Temperate,392.97,0.909,0.0,4.704,1.67,122.3,68.72
5445,2353,10,Tropics,393.94,-1.141,0.0,2.851,1.523,233.24,81.05
1007,1983,12,Tropics,313.77,-0.736,0.0,2.428,0.646,219.81,89.64
4543,2278,8,Inland,376.39,-0.912,0.0,2.977,1.036,98.33,57.78
8816,2634,9,Polar,453.05,-0.333,0.0,4.266,1.701,54.05,61.43
2064,2072,1,Tropics,333.17,0.702,0.0,3.835,0.388,199.8,88.22
1136,1994,9,Temperate,316.3,-0.301,0.0,2.771,0.963,105.17,69.71
5343,2345,4,Polar,391.62,0.153,0.0,4.102,-1.784,42.53,68.15
294,1924,7,Coastal,298.84,-0.252,0.0,2.697,-0.351,141.73,86.93
2403,2100,4,Temperate,338.55,1.153,0.0,3.922,-0.559,99.64,75.12
3998,2233,3,Tropics,368.13,-0.355,0.0,3.737,0.527,142.96,84.13
3741,2211,10,Coastal,361.7,0.454,0.0,3.888,1.678,153.7,86.07
9222,2668,7,Polar,458.81,-1.147,0.0,4.081,-2.343,42.7,68.7
2719,2126,8,Coastal,347.5,1.369,0.0,4.534,1.185,116.47,78.6
9199,2666,8,Coastal,461.1,0.656,0.0,4.731,2.471,117.92,84.9
5150,2329,3,Coastal,388.2,-0.559,0.0,3.943,0.836,124.29,86.18
2808,2134,1,Polar,344.06,-1.659,0.0,1.889,-2.111,55.73,61.85
556,1946,5,Polar,302.71,1.339,0.0,4.039,-3.181,27.43,63.19
8925,2643,10,Temperate,455.79,-1.262,0.0,3.409,1.67,116.68,67.26
4795,2299,8,Tropics,382.66,-0.564,0.0,3.071,1.447,190.66,84.27
2469,2105,10,Tropics,337.43,0.618,0.0,3.823,1.998,197.51,84.63
3738,2211,7,Tropics,363.34,0.958,0.0,4.194,1.455,133.67,81.74
4286,2257,3,Inland,369.73,0.239,0.0,3.84,0.41,92.48,61.01
2604,2117,1,Coastal,342.76,0.598,0.0,3.782,0.869,126.48,84.86
362,1930,3,Coastal,300.69,0.192,0.0,2.724,-0.844,130.92,86.71
6924,2477,1,Coastal,420.43,0.663,0.0,4.818,1.629,137.78,81.89
1704,2042,1,Tropics,327.6,1.117,0.0,4.113,0.923,199.78,87.97
2139,2078,4,Coastal,334.73,-0.416,0.0,2.963,-0.248,110.02,79.34
3239,2169,12,Coastal,353.45,0.034,0.0,3.766,1.054,176.54,88.25
2383,2098,8,Inland,339.29,-1.348,0.0,2.172,1.565,93.66,58.74
7314,2509,7,Coastal,427.05,-0.772,0.0,3.396,1.245,122.88,89.61
4311,2259,4,Polar,374.03,-0.695,0.0,3.406,-0.559,60.11,63.78
1312,2009,5,Temperate,318.04,-0.763,0.0,2.269,3.513,76.43,65.67
3930,2227,7,Tropics,366.01,-0.005,0.0,3.344,0.387,146.77,86.6
6183,2415,4,Tropics,406.02,0.463,0.0,4.334,1.893,126.39,82.73
1591,2032,8,Tropics,325.31,-0.581,0.0,2.72,0.827,180.01,82.96
9387,2682,4,Tropics,463.19,0.329,0.0,4.827,2.23,131.27,82.1
2162,2080,3,Polar,335.18,0.203,0.0,3.629,-1.384,40.12,65.89
2396,2099,9,Temperate,336.36,-0.264,0.0,3.19,1.351,133.99,73.27
317,1926,6,Temperate,302.16,0.894,0.0,3.486,0.325,87.93,66.92
5233,2336,2,Temperate,389.09,0.966,0.0,4.985,0.351,116.33,67.39
5068,2322,5,Polar,387.11,0.407,0.0,4.094,-1.643,50.05,65.81
4036,2236,5,Coastal,365.88,0.957,0.0,4.411,0.804,98.79,81.16
3020,2151,9,Temperate,347.26,0.607,0.0,4.064,1.942,125.54,68.63
8228,2585,9,Tropics,442.96,0.768,0.0,5.721,2.609,191.22,85.27
5295,2341,4,Tropics,388.98,0.98,0.0,4.842,1.431,120.58,82.0
3972,2231,1,Temperate,363.19,1.246,0.0,4.499,-0.005,122.09,73.71
5370,2347,7,Coastal,393.28,-0.09,0.0,3.678,1.888,106.91,81.81
4133,2244,6,Tropics,369.4,-1.076,0.0,2.935,1.301,123.49,84.93
974,1981,3,Coastal,315.03,0.838,0.0,3.863,-0.358,105.62,89.48
7291,2507,8,Inland,425.51,-0.277,0.0,3.967,2.467,77.84,52.17
954,1979,7,Tropics,313.03,-0.59,0.0,2.89,0.447,179.41,84.51
9306,2675,7,Polar,464.88,0.753,0.0,5.324,0.388,47.65,62.52
5016,2318,1,Coastal,384.68,-0.511,0.0,3.496,0.863,151.85,88.79
9730,2710,11,Coastal,471.26,0.756,0.0,5.395,2.952,138.89,88.69
7490,2524,3,Polar,430.97,-0.698,0.0,3.86,-1.542,43.79,65.53
1640,2036,9,Inland,324.37,1.137,0.0,4.187,3.829,97.59,60.26
1290,2007,7,Temperate,320.96,-0.374,0.0,3.187,-0.017,108.95,73.04
1380,2015,1,Tropics,319.84,-0.058,0.0,3.498,1.091,213.07,90.71
1933,2061,2,Polar,,0.804,0.0,3.931,-1.75,48.85,63.55
4675,2289,8,Coastal,379.64,-0.047,0.0,3.892,1.708,130.31,85.65
892,1974,5,Temperate,310.11,-0.787,0.0,2.672,-1.89,74.25,70.04
7287,2507,4,Inland,424.69,0.056,0.0,4.425,-0.055,77.82,60.7
4876,2306,5,Tropics,381.53,0.918,0.0,5.041,1.496,125.61,79.4
7906,2558,11,Temperate,437.9,-0.86,0.0,3.751,2.858,117.11,70.26
8194,2582,11,Polar,444.56,-0.637,0.0,4.001,0.432,54.57,62.75
9379,2681,8,Tropics,464.49,1.21,0.0,5.552,2.733,174.03,77.15
2466,2105,7,Tropics,338.72,0.878,0.0,4.21,2.143,177.8,83.25
7657,2538,2,Inland,431.74,-0.579,0.0,3.888,2.003,71.16,56.77
1913,2059,6,Polar,330.14,-0.905,0.0,2.581,-1.425,57.62,63.99
2736,2128,1,Polar,342.8,-0.877,0.0,2.876,-2.151,50.9,68.36
726,1960,7,Coastal,307.62,0.503,0.0,3.771,0.367,109.67,87.7
7214,2501,3,Polar,425.32,1.087,0.0,5.292,-0.518,81.36,65.49
8245,2587,2,Inland,442.37,0.585,0.0,5.068,0.149,82.14,51.49
