time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,CO2_Reduction_Percent,Deforestation_Percent,Urban_Heat_Control_Percent,Irrigation_Efficiency_Percent,Water_Conservation_Percent,Renewable_Energy_Percent,Cloud_Seeding_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario,FloodRisk_Score,DroughtRisk_Score,HeatwaveRisk_Score,FloodRisk_Level,DroughtRisk_Level,HeatwaveRisk_Level
1810,2050,11,Temperate,328.7,1.161,0.0,4.259,1.421,153.7,71.78,23,94,59,80,70,2,46,1.5510000000000002,328.49,154.64,91.52,-61.77159999999999,-22.669400000000003,High,Low,Medium
3486,2190,7,Polar,358.59,0.799,0.0,4.336,-0.241,52.65,65.7,52,80,85,8,33,53,46,-0.43100000000000016,356.78999999999996,53.449999999999996,44.12499999999999,-17.807399999999998,-34.2586,Low,High,Low
7419,2518,4,Temperate,426.75,-0.778,0.0,3.831,-0.125,78.07,67.28,32,96,36,96,16,7,42,-0.405,426.10999999999996,79.02999999999999,65.115,-43.071,-14.643,Medium,Medium,Medium
3141,2161,10,Inland,350.58,0.346,0.0,4.14,1.89,118.54,59.06,12,100,10,22,27,11,90,1.75,350.97999999999996,119.54,84.37,-39.562,-2.95,High,Medium,High
9347,2678,12,Inland,462.62,-1.025,0.0,3.924,1.446,105.32,52.86,98,4,76,61,94,61,29,0.246,457.76000000000005,105.36,35.08,-43.709599999999995,-30.2524,Low,Medium,Low
1324,2010,5,Temperate,317.25,0.549,0.0,3.583,-1.25,77.5,69.59,55,81,94,81,5,54,17,-1.4100000000000001,315.31,78.31,62.455,-40.257,-38.446,Medium,Medium,Low
4312,2259,5,Inland,373.77,-0.658,0.0,3.23,0.477,63.13,54.72,27,47,1,68,75,74,94,-0.053000000000000054,372.89,63.60000000000001,30.900000000000006,-32.7012,-0.4318000000000001,Low,High,High
7494,2524,7,Coastal,429.66,-0.852,0.0,3.642,1.456,133.82,89.01,85,19,39,81,21,23,99,0.14600000000000002,425.6,134.01,68.505,-56.3446,-15.512400000000001,Medium,Low,Medium
8702,2625,3,Coastal,450.36,0.42,0.0,4.873,1.624,142.96,86.33,69,88,28,45,46,10,81,0.524,447.79,143.84,89.11999999999999,-51.9424,-10.8856,High,Low,High
8691,2624,4,Polar,451.98,-0.528,0.0,4.186,-1.258,53.79,63.98,36,13,70,21,49,50,14,-1.278,450.31,53.92,21.06,-20.887199999999996,-28.7668,Low,High,Low
9503,2691,12,Polar,466.89,0.328,0.0,4.738,3.177,44.09,55.89,84,47,64,68,22,46,41,2.137,463.16,44.56,31.980000000000004,-26.113200000000003,-24.317800000000002,Low,High,Medium
5541,2361,10,Coastal,395.14,0.632,0.0,4.202,1.976,144.89,91.97,64,98,66,83,69,55,87,1.3559999999999999,392.92,145.86999999999998,88.53499999999998,-59.81859999999999,-25.5864,High,Low,Medium
6172,2414,5,Temperate,406.93,-0.622,0.0,3.921,0.427,92.31,62.87,17,58,7,48,83,46,4,0.15699999999999997,406.65999999999997,92.89,47.245,-37.4042,-2.7058000000000004,Low,Medium,High
1540,2028,5,Temperate,323.01,-0.629,0.0,2.729,-0.77,65.27,63.79,21,91,31,12,28,39,64,-0.8799999999999999,322.87,66.18,54.79,-22.606,-12.928,Medium,High,High
9409,2684,2,Tropics,464.62,-0.941,0.0,3.97,1.88,190.77,80.69,86,79,38,6,6,21,12,0.5399999999999999,461.11,191.56,118.28,-58.452,-14.876000000000001,High,Low,Medium
2681,2123,6,Coastal,342.45,-1.04,1.0,2.783,-0.957,115.56,88.76,78,53,35,27,53,8,47,-2.167,339.08,116.09,63.34499999999999,-41.093799999999995,-15.3002,Medium,Medium,Medium
9882,2723,7,Tropics,474.2,-1.167,0.0,3.832,2.664,169.25,78.48,2,31,0,7,15,64,57,2.624,474.40999999999997,169.56,91.08,-51.2184,1.5744,High,Low,High
6313,2426,2,Polar,409.1,1.325,0.0,5.373,-0.387,48.33,66.38,75,67,65,68,84,32,93,-1.237,406.02000000000004,48.99999999999999,27.799999999999994,-28.7948,-26.7422,Low,High,Low
1191,1999,4,Tropics,316.55,-0.621,0.0,3.049,0.404,139.45,85.77,96,72,9,15,62,39,89,-1.426,312.47,140.17,79.28499999999998,-45.621399999999994,-4.4556000000000004,High,Medium,High
5293,2341,2,Temperate,390.29,1.298,0.0,4.722,0.87,109.32,68.76,34,55,99,97,80,49,95,1.18,389.14000000000004,109.87,55.435,-51.888999999999996,-38.892,Medium,Low,Low
1542,2028,7,Polar,324.19,-1.095,0.0,2.109,-1.412,54.16,67.25,74,35,48,92,4,41,67,-2.412,320.84000000000003,54.50999999999999,36.955,-35.7178,-20.6472,Low,High,Medium
7056,2488,1,Coastal,423.19,-0.885,0.0,3.633,0.862,149.3,87.26,91,69,53,14,11,95,43,-0.42800000000000005,419.33,149.99,93.495,-47.968199999999996,-21.4568,High,Medium,Medium
2539,2111,8,Temperate,340.68,0.71,0.0,4.192,1.627,112.94,68.11,80,45,41,35,36,26,15,0.43699999999999994,337.13,113.38999999999999,62.99499999999999,-40.8422,-16.137800000000002,Medium,Medium,Medium
953,1979,6,Inland,314.45,-0.826,0.0,2.486,0.295,59.96,63.2,11,79,78,17,66,71,29,0.855,314.69,60.75,40.875,-21.283,-30.687,Low,High,Low
7241,2503,6,Tropics,423.93,-1.127,0.0,3.564,1.338,135.84,82.49,52,96,67,69,28,61,77,0.9680000000000001,422.28999999999996,136.8,91.60000000000001,-54.452799999999996,-26.2192,High,Low,Medium
6731,2460,12,Tropics,417.29,0.303,0.0,4.143,2.029,221.26,83.63,16,23,81,0,59,98,60,2.519,416.72,221.48999999999998,105.845,-65.43939999999999,-30.888599999999997,High,Low,Low
4846,2303,11,Coastal,383.73,-1.032,0.0,2.771,1.748,172.1,86.02,10,2,8,23,19,39,20,1.6280000000000001,383.25,172.12,82.86,-55.5848,-2.2232000000000003,High,Low,High
6801,2466,10,Tropics,417.83,0.63,0.0,4.822,2.802,207.0,74.97,14,14,32,16,24,72,93,2.842,417.27,207.14,102.97,-64.20519999999999,-11.094800000000001,High,Low,High
8010,2567,7,Polar,438.31,0.119,0.0,4.408,-0.694,28.94,59.0,42,73,14,31,29,87,41,-1.3939999999999997,436.94,29.67,30.935,-15.6586,-6.436400000000001,Low,High,High
4330,2260,11,Coastal,371.64,0.58,0.0,3.977,1.76,144.68,85.59,38,15,43,1,26,89,12,1.43,369.89,144.82999999999998,71.71499999999999,-43.07699999999999,-16.342,High,Medium,Medium
8924,2643,9,Polar,455.99,-0.547,0.0,3.722,1.389,53.93,65.65,80,81,72,87,79,53,34,0.5089999999999999,452.8,54.74,35.870000000000005,-33.6184,-28.494600000000002,Low,High,Low
5334,2344,7,Coastal,9999.0,-0.645,0.0,3.784,0.56,127.46,82.18,47,27,57,63,13,17,56,0.19000000000000006,9996.92,127.72999999999998,69.365,-50.84299999999999,-22.686,Medium,Low,Medium
7330,2510,11,Temperate,425.94,0.745,0.0,4.902,2.2,129.15,72.97,57,37,8,85,3,42,26,1.1400000000000001,423.46,129.52,75.26,-55.4,-2.516,High,Low,High
9348,2679,1,Inland,463.13,-0.486,0.0,4.293,1.387,102.02,63.95,57,39,38,87,12,35,28,0.6269999999999999,460.66999999999996,102.41,60.505,-47.8722,-14.8238,Medium,Medium,Medium
4729,2294,2,Inland,379.32,-0.593,0.0,3.439,-0.577,82.39,54.7,20,27,48,21,93,67,76,-0.497,378.59,82.66,30.83,-29.196799999999996,-19.498200000000004,Low,High,Medium
6541,2445,2,Inland,412.62,0.6,0.0,4.438,2.587,80.06,59.7,95,32,85,44,90,76,11,1.537,408.19,80.38,31.79,-32.2992,-33.0778,Low,High,Low
5305,2342,2,Coastal,390.58,0.521,0.0,4.565,0.66,127.36,88.25,27,48,74,2,62,70,67,0.86,389.71,127.84000000000002,65.92,-38.408,-29.084000000000003,Medium,Medium,Low
5161,2330,2,Inland,385.37,0.364,0.0,3.989,1.16,70.07,62.37,22,27,79,14,48,55,12,1.51,384.53999999999996,70.33999999999999,33.669999999999995,-23.298,-30.694000000000003,Low,High,Low
7860,2555,1,Inland,437.56,-0.478,0.0,3.984,1.183,92.86,60.69,96,71,87,21,69,80,96,0.13300000000000012,433.46999999999997,93.57,54.285,-32.2178,-34.720200000000006,Medium,High,Low
2156,2079,9,Inland,333.09,-0.371,0.0,2.85,1.747,108.14,58.66,93,49,98,7,22,12,30,0.867,328.93,108.63,64.615,-33.642199999999995,-38.6798,Medium,High,Low
1062,1988,7,Coastal,316.86,-0.992,0.0,2.16,-0.147,120.33,84.13,78,26,9,57,11,25,96,-1.617,313.22,120.59,65.895,-48.2238,-4.5702,Medium,Medium,High
1167,1997,4,Inland,312.83,0.636,0.0,3.608,-1.615,89.55,63.7,67,11,61,13,15,63,3,-2.345,309.59,89.66,45.129999999999995,-30.436,-25.807000000000002,Low,High,Medium
3636,2203,1,Tropics,362.34,-0.506,0.0,3.253,1.125,227.88,83.28,64,19,11,53,29,100,40,-0.045000000000000026,359.33,228.07,113.935,-79.03899999999999,-4.4270000000000005,High,Low,High
7651,2537,8,Polar,432.33,-0.372,0.0,4.134,0.869,36.64,60.21,86,28,7,73,90,46,71,-0.7809999999999999,428.30999999999995,36.92,8.86,-25.988400000000002,-3.2686,Low,High,High
5588,2365,9,Tropics,395.58,1.065,0.0,4.852,2.18,208.55,80.21,40,50,47,47,58,94,98,1.85,394.08,209.05,107.92500000000001,-71.375,-17.69,High,Low,Medium
7192,2499,5,Inland,423.7,-0.522,0.0,3.53,1.002,71.83,60.81,44,93,86,83,48,8,6,0.982,422.43,72.76,54.68,-38.0352,-33.8108,Medium,Medium,Low
4491,2274,4,Inland,375.94,-0.7,0.0,3.349,0.264,59.97,52.57,80,39,33,38,89,97,33,-1.006,372.33,60.36,24.079999999999995,-26.110400000000002,-13.803600000000001,Low,High,Medium
7266,2505,7,Temperate,427.4,0.137,1.0,4.485,5.39,98.29,69.86,11,89,42,83,5,94,71,5.59,427.73999999999995,99.18,75.29,-44.118,-13.446000000000002,High,Medium,High
4980,2315,1,Temperate,383.82,0.306,0.0,4.042,0.612,135.3,70.45,81,7,78,41,69,29,13,-0.22799999999999998,379.84,135.37000000000003,55.985000000000014,-48.902200000000015,-31.336800000000004,Medium,Medium,Low
8335,2594,8,Coastal,444.57,-0.58,0.0,3.832,2.259,128.25,81.04,77,82,13,74,55,63,54,0.8489999999999999,441.53999999999996,129.07000000000002,78.135,-53.18140000000001,-4.6906,High,Low,High
9952,2729,5,Inland,474.0,-1.078,0.0,4.034,-0.32,71.53,56.45,79,34,17,30,49,19,28,-1.7300000000000002,470.39,71.86999999999999,36.334999999999994,-28.252999999999997,-7.838000000000001,Low,High,High
4946,2312,3,Polar,383.06,0.348,0.0,4.277,-1.781,41.69,63.82,64,40,72,24,90,55,8,-2.341,380.26,42.09,15.045000000000002,-18.363400000000002,-30.2046,Low,High,Low
2782,2131,11,Temperate,343.56,0.707,0.0,4.028,1.627,143.01,71.68,77,32,90,54,99,61,11,0.987,340.03,143.33,61.465,-53.4042,-35.4078,Medium,Low,Low
717,1959,10,Temperate,307.5,-0.432,0.0,3.075,1.682,115.34,70.98,39,96,41,12,62,94,9,1.3119999999999998,306.51,116.3,74.54999999999998,-36.7652,-15.612800000000002,High,Medium,Medium
2502,2108,7,Coastal,340.67,-1.351,0.0,2.253,0.033,125.84,87.91,48,56,25,19,35,70,53,-0.6769999999999999,338.83000000000004,126.4,73.0,-41.9908,-10.4062,High,Medium,High
4360,2263,5,Coastal,373.41,-0.516,0.0,3.177,0.285,106.06,84.15,36,35,52,31,76,50,3,0.08500000000000002,371.96000000000004,106.41,48.504999999999995,-38.089,-20.749000000000002,Medium,Medium,Medium
4171,2247,8,Inland,367.95,0.114,0.0,3.873,1.839,94.42,58.59,36,1,66,2,1,53,99,1.779,366.15999999999997,94.43,47.315,-28.0174,-25.332600000000003,Low,High,Medium
8082,2573,7,Tropics,439.01,-0.725,0.0,3.432,2.119,157.84,81.85,91,78,89,100,20,83,47,1.189,435.23999999999995,158.62,98.71000000000001,-67.1104,-34.8866,High,Low,Low
9760,2713,5,Inland,468.19,-1.022,0.0,4.109,0.901,79.29,53.18,18,7,4,50,22,66,42,0.5810000000000001,467.36,79.36,37.38,-33.5756,-1.2514,Low,High,High
395,1932,12,Inland,302.5,-0.785,0.0,2.243,0.921,111.14,59.1,98,26,94,95,57,72,85,-0.09899999999999987,297.86,111.4,52.1,-52.4596,-37.6594,Medium,Low,Low
7186,2498,11,Inland,425.05,-0.758,0.0,3.617,3.503,100.49,48.77,74,96,68,6,44,8,53,2.7030000000000003,422.31,101.44999999999999,70.725,-30.553799999999995,-25.578200000000002,High,High,Medium
9822,2718,7,Temperate,470.92,-1.132,0.0,3.915,1.692,89.76,69.79,9,53,85,30,40,95,89,2.362,471.0,90.29,53.045,-32.1422,-32.5828,Medium,High,Low
4492,2274,5,Temperate,377.44,-1.283,0.0,2.825,-0.176,95.24,71.08,74,45,80,27,30,97,64,-0.8559999999999999,374.19,95.68999999999998,55.34499999999999,-34.4494,-32.5136,Medium,High,Low
1365,2013,10,Temperate,318.2,-1.144,0.0,2.307,0.958,114.05,70.46,26,60,66,96,18,15,52,1.0979999999999999,317.5,114.64999999999999,71.725,-53.1558,-25.741200000000003,High,Low,Medium
9526,2693,11,Polar,466.16,-1.172,0.0,3.567,1.237,43.2,61.69,11,80,61,53,18,49,5,1.6270000000000002,466.41,44.0,42.4,-23.1492,-23.423800000000004,Low,High,Medium
8787,2632,4,Polar,453.44,0.071,0.0,4.628,-0.72,47.74,59.77,54,96,96,71,80,1,24,-0.8400000000000001,451.7,48.7,37.15,-29.146,-38.904,Low,High,Low
5917,2393,2,Temperate,401.04,-0.117,0.0,4.066,0.592,105.28,76.54,65,96,28,76,89,68,89,-0.42800000000000005,398.75,106.24,64.11999999999999,-47.2432,-11.456800000000001,Medium,Medium,High
4968,2314,1,Inland,383.11,-0.984,0.0,3.398,-0.72,94.17,64.77,48,28,13,57,32,44,36,-1.5499999999999998,380.99,94.45,49.225,-40.355000000000004,-6.13,Medium,Medium,High
2914,2142,11,Polar,347.1,-0.78,0.0,2.817,1.178,49.87,67.05,79,36,4,6,96,98,83,-0.36200000000000015,343.51000000000005,50.23,16.714999999999996,-16.4138,-1.8172000000000001,Low,High,High
5644,2370,5,Tropics,397.3,0.691,0.0,4.41,1.06,110.73,73.51,58,68,10,8,77,40,1,1.3877787807814457e-16,395.08000000000004,111.41000000000001,60.705000000000005,-35.023,-4.0,Medium,High,High
3766,2213,11,Tropics,361.91,-0.965,0.0,2.752,1.538,256.17,90.56,99,24,76,80,14,91,31,0.31800000000000006,357.20000000000005,256.41,132.605,-92.7958,-30.209200000000003,High,Low,Low
3440,2186,9,Polar,356.9,0.854,0.0,4.271,0.617,49.74,62.81,68,44,74,32,90,30,75,-0.0030000000000001137,353.94,50.18,20.29,-21.455199999999998,-29.6018,Low,High,Low
7357,2513,2,Polar,426.68,-0.681,0.0,3.901,-0.627,45.52,64.41,56,5,26,75,44,6,50,-1.487,423.93,45.57,15.485,-29.2658,-11.292200000000001,Low,High,High
6806,2467,3,Polar,419.4,0.095,0.0,4.367,-2.113,52.15,60.94,76,92,80,64,24,99,28,-2.833,416.52,53.06999999999999,49.334999999999994,-29.8542,-33.6998,Medium,High,Low
2143,2078,8,Tropics,335.56,-1.405,0.0,2.285,0.166,173.11,82.24,6,38,92,98,79,14,96,0.9660000000000001,335.64,173.49,82.34500000000001,-71.26060000000001,-36.220400000000005,High,Low,Low
5104,2325,5,Coastal,386.47,0.587,0.0,3.732,-0.089,111.02,81.88,59,90,7,15,68,21,69,-1.1989999999999998,384.42,111.92,69.36000000000001,-37.0556,-3.5194,Medium,Medium,High
5073,2322,10,Coastal,385.8,0.234,0.0,4.408,1.625,152.08,85.21,7,26,98,39,25,55,27,2.465,385.71,152.34,78.97,-52.516000000000005,-37.721000000000004,High,Low,Low
1571,2030,12,Tropics,323.75,0.579,0.0,3.736,1.284,207.13,89.08,56,80,70,48,11,13,5,0.864,321.75,207.93,125.765,-71.6334,-27.4816,High,Low,Low
4079,2239,12,Tropics,371.08,-0.208,0.0,3.612,1.158,233.52,84.81,71,80,31,1,97,54,45,0.04799999999999999,368.33,234.32000000000002,121.76000000000002,-70.47680000000001,-12.3712,High,Low,High
1122,1993,7,Inland,315.01,-0.807,0.0,2.453,-0.148,97.86,59.21,14,23,79,60,23,83,95,0.362,314.54,98.09,51.345,-41.2822,-31.382800000000003,Medium,Medium,Low
2786,2132,3,Polar,344.98,-0.087,0.0,3.4,-3.076,53.57,61.54,63,10,4,14,76,75,98,-4.296,341.93000000000006,53.669999999999995,14.634999999999996,-20.6194,-4.1776,Low,High,High
2967,2147,4,Inland,349.15,0.593,0.0,3.9,0.272,63.3,55.46,13,19,7,44,14,19,13,0.08200000000000002,348.69,63.489999999999995,34.645,-27.814199999999996,-2.7508000000000004,Low,High,High
2504,2108,9,Inland,,-0.779,0.0,2.457,0.995,104.92,57.26,41,92,31,18,4,100,11,0.48499999999999993,,105.84,79.72,-35.158,-12.109,High,High,High
5988,2399,1,Inland,403.65,-0.923,0.0,3.2,1.29,106.69,61.03,38,22,15,38,69,9,85,0.68,401.97,106.91,46.254999999999995,-39.401,-5.592,Low,Medium,High
8867,2638,12,Temperate,455.46,-0.81,0.0,4.211,1.103,115.04,65.19,12,8,51,61,14,66,48,1.373,454.93999999999994,115.12,57.160000000000004,-46.186800000000005,-19.576200000000004,Medium,Medium,Medium
7164,2497,1,Inland,425.31,0.837,0.0,4.89,3.703,89.93,60.93,90,88,8,74,31,19,4,1.9829999999999999,421.69,90.81,65.605,-41.2498,-2.0102,Medium,Medium,High
728,1960,9,Polar,307.44,0.832,0.0,3.695,1.148,57.43,60.65,97,54,89,57,83,41,17,0.09799999999999998,303.13,57.97,28.585,-28.751799999999996,-35.5412,Low,High,Low
7587,2532,4,Inland,431.32,0.251,0.0,4.483,0.47,66.07,58.98,45,41,84,51,70,90,72,0.4099999999999999,429.48,66.48,31.54,-29.979999999999997,-33.354,Low,High,Low
7543,2528,8,Tropics,429.73,-1.172,0.0,3.684,2.03,187.2,79.02,68,92,8,28,33,78,11,0.7499999999999997,427.25000000000006,188.11999999999998,115.05999999999999,-61.736,-2.7500000000000004,High,Low,High
412,1934,5,Inland,302.52,-1.017,0.0,2.045,-3.816,68.09,58.42,20,55,87,22,51,30,24,-3.346,302.07,68.64000000000001,40.620000000000005,-26.330400000000004,-36.80760000000001,Low,High,Low
5745,2378,10,Temperate,398.12,-1.011,0.0,3.345,1.688,117.31,70.98,46,55,67,64,46,76,40,1.438,396.37,117.86000000000001,66.23,-47.582800000000006,-25.9372,Medium,Medium,Medium
7668,2539,1,Tropics,433.71,-1.075,0.0,4.011,1.567,200.05,89.44,41,95,82,18,7,93,84,1.567,432.60999999999996,201.0,127.6,-63.273199999999996,-31.859800000000003,High,Low,Low
825,1968,10,Inland,311.26,-1.183,0.0,1.98,0.793,97.47,54.12,97,42,65,61,43,28,95,-0.4969999999999998,306.83,97.89,52.945,-41.7658,-26.2982,Medium,Medium,Medium
3267,2172,4,Coastal,353.03,0.075,0.0,3.296,0.364,102.35,81.74,64,56,77,5,57,34,79,-0.14600000000000002,350.39,102.91,56.855,-31.931399999999996,-30.8876,Medium,High,Low
3974,2231,3,Polar,366.92,1.093,0.0,4.587,-1.259,50.96,59.68,91,11,18,23,79,58,73,-2.8989999999999996,362.48,51.07,13.035,-21.0806,-8.9394,Low,High,High
8808,2634,1,Coastal,453.06,-1.355,0.0,3.293,1.238,168.27,84.6,36,65,41,23,43,37,16,0.928,451.90999999999997,168.92,95.36,-54.904799999999994,-15.843200000000003,High,Low,Medium
8306,2592,3,Tropics,443.59,0.85,0.0,5.29,2.326,135.44,81.8,20,44,13,55,25,65,61,2.056,443.03,135.88,76.14,-50.941599999999994,-3.9664,High,Low,High
417,1934,10,Temperate,301.52,-0.611,0.0,2.639,1.932,140.97,65.71,7,55,98,92,30,8,76,2.772,301.71999999999997,141.52,81.26,-59.74720000000001,-37.5368,High,Low,Low
6748,2462,5,Tropics,415.85,0.149,0.0,4.6,1.368,148.89,85.91,65,19,19,82,20,88,17,0.25800000000000006,412.79,149.07999999999998,76.24,-61.020799999999994,-7.445200000000001,High,Low,High
8967,2647,4,Inland,456.42,0.481,0.0,5.096,-1.21,73.37,59.71,14,29,29,68,30,75,4,-1.2,456.01000000000005,73.66000000000001,39.53,-36.178000000000004,-12.320000000000002,Low,Medium,High
2082,2073,7,Inland,333.14,-0.782,0.0,2.645,0.889,66.65,,31,51,75,24,99,56,99,1.0190000000000001,332.09999999999997,67.16000000000001,29.080000000000002,-24.540400000000005,-29.3886,Low,High,Low
8945,2645,6,Temperate,455.75,0.057,0.0,4.461,-2.559,85.19,73.53,85,74,6,68,21,45,50,-4.199000000000001,452.24,85.92999999999999,60.96499999999999,-41.0586,-4.919400000000001,Medium,Medium,High
3373,2181,2,Coastal,358.43,0.536,0.0,4.212,0.973,124.18,85.4,36,70,83,97,24,81,25,1.0830000000000002,357.33,124.88,78.64,-56.430800000000005,-32.550200000000004,High,Low,Low
5726,2377,3,Inland,397.18,0.153,0.0,4.025,-0.85,72.02,60.78,9,75,33,44,36,82,68,-0.7,397.48,72.77,51.684999999999995,-30.911,-13.620000000000001,Medium,High,Medium
4107,2242,4,Polar,369.11,0.482,0.0,4.421,-2.646,50.61,65.85,53,58,89,67,40,83,2,-2.816,367.04,51.190000000000005,34.995000000000005,-29.8834,-37.2896,Low,High,Low
4380,2265,1,Inland,375.15,-0.076,0.0,3.521,2.222,119.05,53.98,85,95,33,88,7,83,82,0.8520000000000001,371.84999999999997,119.99999999999999,87.1,-53.25919999999999,-12.6888,High,Low,High
7723,2543,8,Inland,435.13,-1.036,0.0,3.428,3.716,73.67,51.99,98,6,81,87,48,12,87,2.5660000000000003,430.29,73.73,29.064999999999998,-38.4926,-30.8604,Low,Medium,Low
1066,1988,11,Coastal,314.55,-1.245,0.0,2.072,0.202,168.45,85.96,54,54,74,35,41,74,36,-0.13800000000000012,312.39000000000004,168.98999999999998,92.49499999999999,-57.752199999999995,-29.6828,High,Low,Low
3913,2226,2,Polar,365.83,1.168,0.0,4.455,-0.104,45.07,56.34,97,53,66,60,43,89,63,-1.384,361.50999999999993,45.599999999999994,30.099999999999994,-26.233599999999996,-27.230400000000003,Low,High,Low
5536,2361,5,Tropics,394.77,0.721,0.0,4.497,1.451,121.3,74.5,16,97,52,0,19,17,9,1.651,394.94,122.27,86.435,-36.020599999999995,-19.8094,High,Medium,Medium
8002,2566,11,Inland,439.21,0.882,0.0,5.079,4.642,125.78,59.58,16,79,4,26,58,92,11,4.362,439.2,126.57000000000001,75.38499999999999,-41.42620000000001,1.0171999999999999,High,Medium,High
5387,2348,12,Tropics,391.55,-0.838,0.0,3.251,1.86,230.31,86.2,72,82,80,100,88,62,20,1.2200000000000002,388.77,231.13000000000002,122.56500000000003,-88.851,-31.268,High,Low,Low
5732,2377,9,Polar,397.79,-0.327,0.0,3.709,0.11,36.84,65.54,45,70,59,28,88,53,60,-0.20000000000000007,396.24,37.540000000000006,22.17,-16.942000000000004,-23.720000000000002,Low,High,Medium
2738,2128,3,Tropics,344.54,-0.853,0.0,3.047,0.285,168.24,81.98,1,45,15,7,21,8,33,0.4149999999999999,344.94,168.69,93.645,-51.841,-5.751,High,Low,High
5052,2321,1,Coastal,389.68,1.428,0.0,5.182,1.23,124.84,81.24,42,86,51,57,25,24,53,0.9,388.44,125.7,83.65,-48.75,-19.860000000000003,High,Medium,Medium
4000,2233,5,Polar,366.46,-0.757,0.0,3.395,-1.697,34.35,63.74,26,24,8,58,76,76,97,-2.137,365.4,34.59,9.295,-22.8318,-4.482200000000001,Low,High,High
2427,2102,4,Temperate,339.15,0.445,0.0,3.853,-0.325,95.7,72.86,80,97,24,96,99,26,27,-1.685,336.12,96.67,57.635000000000005,-48.875,-10.611,Medium,Medium,High
6833,2469,6,Inland,419.04,-0.602,0.0,3.545,-0.577,71.88,66.43,95,19,20,74,9,40,42,-2.277,414.48,72.07,39.935,-37.3318,-9.3662,Low,Medium,High
1687,2040,8,Polar,325.85,0.661,0.0,3.685,1.448,,62.03,90,14,10,87,26,12,4,-0.2520000000000001,321.49,,,,-4.1512,High,High,High
851,1970,12,Inland,308.82,1.391,0.3,4.45,2.845,111.32,57.38,81,96,31,2,83,24,37,1.5350000000000001,305.72999999999996,112.27999999999999,68.34,-33.47,-11.479000000000001,Medium,High,High
6303,2425,4,Coastal,409.27,0.452,0.0,4.159,0.261,105.49,85.7,89,82,15,85,39,91,86,-1.3690000000000002,405.64,106.30999999999999,69.955,-49.440599999999996,-6.821400000000001,Medium,Low,High
9087,2657,4,Temperate,459.85,0.706,0.0,5.379,1.196,84.7,68.47,11,26,21,28,69,76,18,1.186,459.56,84.96000000000001,36.480000000000004,-30.613600000000005,-7.688400000000001,Low,High,High
5878,2389,11,Tropics,401.36,0.242,0.0,4.204,2.117,215.82,86.65,85,80,52,25,12,2,69,0.937,397.91,216.62,129.91,-69.61120000000001,-20.2378,High,Low,Medium
8527,2610,8,Inland,449.32,0.833,0.0,5.102,2.944,98.31,57.81,25,94,40,27,96,8,49,2.844,449.01,99.25,58.625,-34.0374,-14.2936,Medium,High,Medium
2839,2136,8,Inland,346.42,0.746,0.0,3.853,2.122,95.45,57.1,55,100,49,72,83,56,43,1.5119999999999998,344.67,96.45,61.62499999999999,-42.730199999999996,-18.692800000000002,Medium,Medium,Medium
4611,2284,4,Tropics,377.98,-0.887,0.0,2.971,1.286,159.08,83.74,100,17,42,10,19,27,68,-0.294,373.15000000000003,159.25,80.925,-49.8926,-16.9764,High,Low,Medium
9540,2695,1,Inland,465.0,0.022,0.0,4.515,2.837,103.02,54.5,61,56,43,82,31,25,1,2.047,462.51,103.58,62.39,-46.6552,-15.9718,Medium,Medium,Medium
9207,2667,4,Temperate,460.95,0.38,0.3,5.046,1.442,82.45,67.7,23,1,25,7,10,72,27,1.232,459.81,82.46000000000001,39.53,-25.645200000000003,-9.2608,Low,High,High
2489,2107,6,Tropics,339.65,0.333,0.0,3.97,0.992,134.89,78.45,14,42,29,96,89,2,3,1.002,339.37,135.30999999999997,62.454999999999984,-59.392199999999995,-10.998800000000001,Medium,Low,High
6905,2475,6,Coastal,420.26,0.236,0.0,4.191,1.846,123.91,79.29,100,72,16,30,15,41,92,0.006000000000000089,415.98,124.63,80.91499999999999,-43.386599999999994,-6.3964,High,Medium,High
