Date,Region,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Flood_Risk,Drought_Risk,Heatwave_Risk
2023-01-25,beijing,24.84,9.7,50.12,59.54,18.89,479.35,4.8,18.71,0,0,0
2021-11-14,kolkata,162.04,27.78,76.22,75.02,18.43,424.65,10.18,119.37,1,0,0
2022-07-23,kashmir,216.35,22.85,73.28,64.56,15.53,361.06,8.41,181.59,0,0,0
2021-01-02,shanghai,70.69,12.6,64.99,72.4,11.7,465.56,4.95,60.7,0,0,0
2020-11-26,delhi,76.62,29.2,59.55,64.86,16.32,451.72,10.39,57.44,0,0,0
2024-06-05,kolkata,165.3,34.82,79.06,78.17,14.14,425.06,11.86,140.46,1,0,0
2023-10-06,texas,71.28,29.92,56.49,61.7,20.68,408.68,11.04,61.12,0,0,0
2020-11-27,newyork,141.66,5.98,72.28,72.64,14.02,392.61,3.2,126.46,0,0,0
2024-02-14,florida,125.08,21.27,73.5,76.24,9.49,401.25,7.33,94.85,0,0,0
2021-07-11,kashmir,176.61,22.77,69.81,65.18,12.44,389.25,8.08,139.49,0,0,0
2021-01-31,newyork,71.63,11.22,65.43,72.83,13.96,396.68,4.76,54.59,0,0,0
2024-10-20,kashmir,208.01,13.77,72.29,64.36,21.29,397.42,6.26,159.84,0,0,0
2021-03-28,kolkata,113.09,30.35,73.75,78.05,16.4,434.88,10.74,87.6,0,0,0
2021-04-28,florida,93.15,28.59,71.66,77.93,7.82,409.48,9.36,67.45,0,0,0
2021-11-26,texas,86.05,24.0,62.18,66.97,16.5,416.65,8.85,75.23,0,0,0
2025-04-07,florida,106.94,26.43,72.66,77.46,11.47,397.05,9.08,91.3,0,0,0
2021-10-06,dubai,24.76,34.98,33.67,38.99,15.34,451.26,12.03,20.83,0,1,0
2022-01-11,dubai,12.39,32.31,31.28,37.55,12.58,445.72,10.95,9.61,0,1,0
2021-06-16,mumbai,111.17,29.41,74.02,78.63,9.46,425.17,9.77,92.73,0,0,0
